LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250206C150,FBI,6-Feb-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,4,1.99,3,85500,290433.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250206L067,HCI,6-Feb-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Store,13,8.89,8,30000,141400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L068,HCI,6-Feb-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Store,7,8.25,9,36000,91700.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L071,HCI,6-Feb-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,9,7.13,7,58500,248800.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L058,AHI,6-Feb-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,19,8.86,8,29000,113166.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L060,AHI,6-Feb-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,16,7.86,9,38000,119450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L061,AHI,6-Feb-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Store,45,8.32,7,40000,121233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L062,AHI,6-Feb-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,29,8.96,8,35000,110547.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L066,HCI,6-Feb-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Store,14,7.31,9,25000,106233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L050,HCI,6-Feb-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,16,8.51,11,52000,214466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L051,HCI,6-Feb-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Store,247,7.91,10,58000,285833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L052,HCI,6-Feb-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Store,18,6.59,11,93000,320833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L053,HCI,6-Feb-2025,CDELC,BK8031LM,Deli Serdang,Sumatera Utara,,,Store,9,7.77,5,42000,155916.67,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,2,REGULAR,,
250206L054,HCI,6-Feb-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Store,7,7.98,13,45000,120666.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L055,AHI,6-Feb-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,22,8.94,7,60000,236100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206D069,AHI,6-Feb-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,143,7.9,2,56000,267885.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250206D070,HCI,6-Feb-2025,CDELC,BK8192MQ,Medan,Sumatera Utara,,,Store,88,8.3,1,42000,204900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250206L040,HCI,6-Feb-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Store,15,8.28,12,80000,242900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L046,AHI,6-Feb-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,23,7.11,8,40000,134833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L048,HCI,6-Feb-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,18,8.09,8,81000,128416.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206L049,HCI,6-Feb-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Store,10,7.9,8,109500,204333.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206C152,FBI,6-Feb-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,7,1.92,4,64000,145233.34,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250206C203,HCI,6-Feb-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,1,8.18,9,35000,116233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206C206,HCI,6-Feb-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Customer,1,8.43,7,35000,116450.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250206C221,HCI,6-Feb-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,2,1.38,3,40000,121450.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250206D064,AHI,6-Feb-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,22,8.69,1,50000,277833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250206H045,HCI,6-Feb-2025,FUSO,BK8815MG,Pekanbaru,Riau,,,HUB,67,29.29,2,2231000,2418148.8,,Pekanbaru,FUSO,Internal,RiauPekanbaruFUSO,LUAR KOTA,,2,NON REGULAR,,
250208L077,HCI,8-Feb-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Store,7,8.28,12,50000,574100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C129,HCI,8-Feb-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Customer,11,7.97,7,75000,721833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L074,HCI,7-Feb-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,25,6.79,8,71000,717833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C140,HCI,8-Feb-2025,PICKUP,BK8091LM,Medan,Sumatera Utara,,,Customer,4,2.24,4,43000,386266.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250208C127,HCI,8-Feb-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,13,7.63,8,98000,302933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C139,HCI,8-Feb-2025,CDELC,BK8047MQ,Deli Serdang,Sumatera Utara,,,Customer,6,7.32,10,212000,416933.33,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,2,REGULAR,,
250208L067,HCI,8-Feb-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Store,7,7.5,13,35000,239933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208D044,HCI,8-Feb-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,29,8.96,2,46000,250933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250208C133,HCI,8-Feb-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Customer,17,8.08,8,72500,277433.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208D042,HCI,8-Feb-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,1,8.56,1,45000,204133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250208L083,HCI,8-Feb-2025,PICKUP,BK8814MG,Pematangsiantar,Sumatera Utara,,,Store,9,2.07,4,419000,530400.0,,Pematangsiantar,PICKUP,Internal,Sumatera UtaraPematangsiantarPICKUP,LUAR KOTA,,2,REGULAR,,
250208C130,HCI,8-Feb-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,5,8.03,9,83500,464100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C128,HCI,8-Feb-2025,CDELC,BK8009MI,Binjai,Sumatera Utara,,,Customer,1,8.82,10,94000,474600.0,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,2,REGULAR,,
250208C134,HCI,8-Feb-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,7,8.77,13,90000,174166.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208L084,AHI,8-Feb-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,28,7.41,8,50000,201094.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208L080,HCI,8-Feb-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,18,9.47,13,57000,268885.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208L085,AHI,8-Feb-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Store,34,9.81,10,32000,194900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C135,HCI,8-Feb-2025,CDELC,BK8191MQ,Medan,Sumatera Utara,,,Customer,25,8.92,9,60000,222466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C165,FBI,8-Feb-2025,PICKUP,BK8136LM,Deli Serdang,Sumatera Utara,,,Customer,7,1.86,5,94000,182195.0,,Deli Serdang,MINI VAN BOX,Internal,Sumatera UtaraDeli SerdangMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250208C144,HCI,8-Feb-2025,PICKUP,BK8091LM,Medan,Sumatera Utara,,,Customer,2,2.42,1,34000,115233.34,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250208C016,HCI,8-Feb-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,15,8.46,8,65000,227466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C137,HCI,8-Feb-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Customer,12,7.91,10,80000,242466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C167,FBI,8-Feb-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,3,2.7,3,87000,314833.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250208D046,HCI,8-Feb-2025,CDELC,BK8192MQ,Medan,Sumatera Utara,,,Store,11,8.37,3,47000,274833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208L068,HCI,8-Feb-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,13,8.63,10,65000,292833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208C132,HCI,8-Feb-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Customer,6,8.56,7,83500,311333.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250208L079,HCI,8-Feb-2025,CDELC,BK8806MH,Pematangsiantar,Sumatera Utara,,,Store,20,8.62,1,419000,646833.33,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,2,NON REGULAR,,
250207L072,HCI,7-Feb-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,4,8.38,12,65000,102833.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207C160,HCI,7-Feb-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Customer,5,9.92,9,48000,136050.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L060,HCI,7-Feb-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,19,1.86,1,44000,95801.0,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250207C159,HCI,7-Feb-2025,CDELC,BK8009MI,Karo,Sumatera Utara,,,Customer,3,8.78,10,140000,302900.0,,Karo,CDE,Internal,Sumatera UtaraKaroCDE,DALAM KOTA,,2,REGULAR,,
250207L078,HCI,7-Feb-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Store,10,7.52,12,119000,213833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207D073,HCI,7-Feb-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,432,8.12,2,43000,124233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207L070,HCI,7-Feb-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,6,7.79,10,37000,91155.56,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207D057,HCI,7-Feb-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,8,8.16,1,37000,91300.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207D070,HCI,7-Feb-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,22,7.97,1,65000,119300.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207C189,TGI,7-Feb-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Customer,213,8.21,1,40000,267833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207L075,HCI,7-Feb-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Store,7,6.98,8,75000,262148.8,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207C154,HCI,7-Feb-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,16,9.21,11,177500,340400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207D063,HCI,7-Feb-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,6,8.77,2,53000,195816.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207D054,AHI,7-Feb-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,27,8.7,1,40000,182816.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207L069,HCI,7-Feb-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,15,8.69,7,30000,234933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L057,HCI,7-Feb-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,22,7.68,8,20000,224933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L077,HCI,7-Feb-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,17,7.08,13,87000,291933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207C179,FBI,7-Feb-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,9,2.29,5,97000,301933.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250207C168,HCI,7-Feb-2025,PICKUP,BK8091LM,Medan,Sumatera Utara,,,Customer,3,2.99,3,33000,237933.33,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250207L079,HCI,7-Feb-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,3,2.26,2,69000,171466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250207C155,HCI,7-Feb-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,14,8.6,11,65000,269933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L076,HCI,7-Feb-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Store,15,7.7,9,66000,270933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L059,HCI,7-Feb-2025,CDELC,BK8192MQ,Medan,Sumatera Utara,,,Store,26,8.95,9,47000,206133.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207D066,HCI,7-Feb-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Store,8,8.06,2,49500,105200.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207C220,AHI,7-Feb-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,1,8.54,7,47000,102700.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L067,HCI,7-Feb-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Store,3,8.91,8,44500,256385.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207C178,FBI,7-Feb-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,8,1.9,5,78000,162166.67,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250207D053,AHI,7-Feb-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,1,8.55,1,44500,139794.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207D056,HCI,7-Feb-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Store,25,8.31,2,32000,113233.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250207L001,HCI,7-Feb-2025,CDELC,BK8299MH,Binjai,Sumatera Utara,,,Store,5,8.36,12,146500,297997.0,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,2,REGULAR,,
250207L058,HCI,7-Feb-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,26,7.52,9,13000,175466.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L073,HCI,7-Feb-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,31,7.59,7,70000,297833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207C157,HCI,7-Feb-2025,CDELC,BK8191MQ,Medan,Sumatera Utara,,,Customer,15,8.94,10,65000,292833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207C156,HCI,7-Feb-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Customer,5,8.09,12,66000,293833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250207L071,HCI,7-Feb-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Store,12,8.34,7,30000,67833.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250212L069,HCI,12-Feb-2025,PICKUP,BK8814MG,Medan,Sumatera Utara,,,Store,4,2.26,4,52000,330633.34,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250210C200,HCI,10-Feb-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,9,7.8,7,83000,411850.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250210L087,HCI,10-Feb-2025,CDELC,BK8112LM,Deli Serdang,Sumatera Utara,,,Store,5,8.65,5,134000,570747.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,2,REGULAR,,
250210C203,HCI,10-Feb-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Customer,3,8.45,8,27000,435616.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250211L104,HCI,11-Feb-2025,PICKUP,A8450VB,Pematangsiantar,Sumatera Utara,,,Store,4,2.42,1,588000,1111666.67,,Pematangsiantar,PICKUP,Internal,Sumatera UtaraPematangsiantarPICKUP,LUAR KOTA,,2,REGULAR,,
250209C107,HCI,9-Feb-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Customer,8,8.65,7,110000,634100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250211C006,HCI,11-Feb-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,13,7.93,11,61000,585100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250209L064,HCI,9-Feb-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,26,9.98,11,60000,468433.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250209C109,HCI,9-Feb-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,5,9.03,12,93500,336482.93,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250213L097,HCI,13-Feb-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,30,8.35,9,30000,192900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L091,AHI,13-Feb-2025,CDELC,BK 8172 LM,Medan,Sumatera Utara,,,Store,31,9.96,7,45000,330633.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L093,HCI,13-Feb-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Store,30,7.98,8,46000,250933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L077,HCI,13-Feb-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,32,7.92,12,85000,289933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213C138,HCI,13-Feb-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,14,8.75,11,70000,274933.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213C160,FBI,13-Feb-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Customer,6,1.88,4,75000,279933.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250213L088,AHI,13-Feb-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Store,44,7.14,9,47000,158400.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213C134,HCI,13-Feb-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Customer,19,9.32,11,90000,207000.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L092,AHI,13-Feb-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,23,7.72,7,15000,205588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213C139,HCI,13-Feb-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,9,8.07,7,72000,299833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213C161,FBI,13-Feb-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,9,1.92,5,56000,283833.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,2,REGULAR,,
250213L074,HCI,13-Feb-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Store,7,8.28,11,70000,145666.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L096,AHI,13-Feb-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Store,23,7.15,8,50000,226100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L086,AHI,13-Feb-2025,CDELC,BK8192MQ,Medan,Sumatera Utara,,,Store,256,7.84,9,41000,203900.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L083,HCI,13-Feb-2025,PICKUP,BK8091LM,Medan,Sumatera Utara,,,Store,6,1.93,5,93000,187833.33,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,2,REGULAR,,
250213C219,HCI,13-Feb-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,1,8.1,7,493000,540416.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213L079,HCI,13-Feb-2025,CDELC,BK8309MS,Serdang Bedagai,Sumatera Utara,,,Store,12,8,8,493000,574450.0,,Serdang Bedagai,CDE,Internal,Sumatera UtaraSerdang BedagaiCDE,DALAM KOTA,,2,REGULAR,,
250213C141,HCI,13-Feb-2025,CDELC,BK8022LM,Deli Serdang,Sumatera Utara,,,Customer,5,8.34,4,67000,352633.33,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,2,REGULAR,,
250213L095,HCI,13-Feb-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,23,7.74,9,56500,158966.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
250213D047,AHI,13-Feb-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Store,44,8.36,1,42000,84083.34,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,NON REGULAR,,
250213L099,HCI,13-Feb-2025,CDELC,BK8807MH,Medan,Sumatera Utara,,,Store,8,8.53,7,48000,165000.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,2,REGULAR,,
