LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250419C052,HCI,4/19/2025,CDELC,A8077VC,Jakarta Barat,Jabodetabek,,,Customer,30,9.79,,23,264928,996228,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C060,HCI,4/19/2025,CDELC,A8502ZH,Cilegon,Banten,,,Customer,24,6.68,,15,260100,911385,,Cilegon,CDE LONG CHASSIS,Internal,BantenCilegonCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C041,HCI,4/19/2025,CDELC,A8522XZ,Jakarta Timur,Jabodetabek,,,Customer,12,4.65,,12,257876,844371,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C059,HCI,4/19/2025,CDELC,A8619WX,Tangerang,Jabodetabek,,,Customer,21,7.33,,14,257204,847698,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C039,HCI,4/19/2025,CDELC,B9017SCF,Bekasi,Jabodetabek,,,Customer,14,3.22,,9,251392,867058,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419H008,HCI,4/19/2025,CDDLC,A8456ZY,Jakarta Utara,Jabodetabek,,,HUB,31,9.23,,3,251384,653426,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C030,HCI,4/19/2025,CDDLC,A8530XA,Bekasi,Jabodetabek,,,Customer,7,14.78,,2,244996,650293,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250419C149,HCI,4/19/2025,CDELC,A8849ZA,Bogor,Jabodetabek,,,Customer,2,4.62,,2,243272,846445,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C025,HCI,4/19/2025,PICKUP,A8852VX,Jakarta Pusat,Jabodetabek,,,Customer,9,3.0,,7,243200,754489,,Jakarta Pusat,PICKUP,Internal,JabodetabekJakarta PusatPICKUP,DALAM KOTA,,4,REGULAR,,
250419C166,HCI,4/19/2025,CDELC,A8074YX,Bogor,Jabodetabek,,,Customer,5,0.74,,3,236820,825392,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C110,HCI,4/19/2025,CDELC,A8097VC,Serang,Banten,,,Customer,8,7.9,,8,224944,956244,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C056,HCI,4/19/2025,CDELC,B9941SCF,Depok,Jabodetabek,,,Customer,19,5.22,,9,222180,852168,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C147,HCI,4/19/2025,PICKUP,A8647VB,Tangerang,Jabodetabek,,,Customer,3,1.95,,3,205800,701667,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,4,REGULAR,,
250419C044,HCI,4/19/2025,CDELC,A8607ZF,Jakarta Selatan,Jabodetabek,,,Customer,19,10.88,,12,193636,844921,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C109,HCI,4/19/2025,CDELC,A8651XY,Jakarta Selatan,Jabodetabek,,,Customer,16,2.41,,11,189180,776574,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C129,HCI,4/19/2025,PICKUP,A8543ZH,Tangerang,Jabodetabek,,,Customer,8,4.97,,7,184836,815661,,Tangerang,CDE PICKUP,Internal,JabodetabekTangerangCDE PICKUP,DALAM KOTA,,4,REGULAR,,
250419C116,HCI,4/19/2025,CDELC,A8053ZX,Tangerang,Jabodetabek,,,Customer,7,8.89,,6,184052,771446,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C047,HCI,4/19/2025,CDELC,A8712XA,Jakarta Selatan,Jabodetabek,,,Customer,17,5.6,,11,181052,771949,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419X002,HCI,4/19/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,3,0.83,,3,167400,513890,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250419C055,HCI,4/19/2025,CDELC,A8121XW,Bogor,Jabodetabek,,,Customer,6,1.37,,6,166020,753414,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C046,HCI,4/19/2025,CDELC,A8359ZA,Jakarta Selatan,Jabodetabek,,,Customer,22,4.17,,16,163256,766429,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419D060,HCI,4/19/2025,CONT-40,A8064VB,Serang,Banten,,,Store,1,50.0,,1,162896,1141729,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,4,REGULAR,,
250419C057,HCI,4/19/2025,CDELC,A8703ZE,Tangerang,Jabodetabek,,,Customer,22,7.54,,18,162476,792464,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C150,HCI,4/19/2025,CDELC,A8471YX,Tangerang,Jabodetabek,,,Customer,1,0.64,,1,159776,748348,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C053,HCI,4/19/2025,CDELC,A8914VB,Jakarta Barat,Jabodetabek,,,Customer,21,6.15,,11,156736,888036,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C182,HCI,4/19/2025,CDELC,A8604VX,Tangerang,Jabodetabek,,,Customer,3,0.54,,3,147444,724918,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,4,REGULAR,,
250419D033,HCI,4/19/2025,CDDLC,A8246YX,Tangerang,Jabodetabek,,,Store,12,4.96,,3,146148,538487,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419H007,HCI,4/19/2025,WINGBOX,A8121VB,Tangerang,Jabodetabek,,,HUB,83,28.37,,4,119492,943859,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250419C051,HCI,4/19/2025,CDELC,A8874VA,Jakarta Pusat,Jabodetabek,,,Customer,4,2.27,,3,114168,705065,,Jakarta Pusat,CDELC,Internal,JabodetabekJakarta PusatCDELC,DALAM KOTA,,4,REGULAR,,
250419C112,HCI,4/19/2025,CDELC,A8326VX,Tangerang,Jabodetabek,,,Customer,12,10.09,,11,112100,702594,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C111,HCI,4/19/2025,CDELC,A8187YX,Tangerang,Jabodetabek,,,Customer,11,6.69,,9,99080,687652,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C058,HCI,4/19/2025,CDELC,A8096VC,Tangerang,Jabodetabek,,,Customer,30,10.91,,16,92436,823736,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C187,HCI,4/19/2025,PICKUP,A8647VB,Tangerang,Jabodetabek,,,Customer,3,0.73,,3,59800,555667,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,4,REGULAR,,
250420H016,HCI,4/20/2025,CDDLC,A8128ZH,Cirebon,Jawa Barat,,,HUB,33,13.14,,1,998600,1345090,,Cirebon,CDD LONG CHASSIS,Internal,Jawa BaratCirebonCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420D050,HCI,4/20/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Store,1,50.0,,1,436088,1192121,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,4,REGULAR,,
250420C018,HCI,4/20/2025,FUSO,A8625YX,Bekasi,Jabodetabek,,,HUB,59,19.93,,2,361412,931970,,Bekasi,Fuso,Internal,JabodetabekBekasiFuso,DALAM KOTA,,4,REGULAR,,
250420C024,HCI,4/20/2025,CDELC,A8187YX,Bekasi,Jabodetabek,,,Customer,19,4.6,,13,343680,932252,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420H010,HCI,4/20/2025,WINGBOX,B9056BEN,Bogor,Jabodetabek,,,HUB,141,37.36,,4,334552,1158919,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,4,REGULAR,,
250420C152,HCI,4/20/2025,CDELC,A8703ZE,Tangerang,Jabodetabek,,,Customer,8,7.83,,7,331000,960988,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C025,HCI,4/20/2025,CDELC,A8471YX,Bekasi,Jabodetabek,,,Customer,19,6.27,,16,325968,914540,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C049,HCI,4/20/2025,CDDLC,A8530XA,Cilegon,Banten,,,Customer,30,7.19,,14,318312,855161,,Cilegon,CDD LONG CHASSIS,Internal,BantenCilegonCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C144,HCI,4/20/2025,PICKUP,A8542ZH,Bogor,Jabodetabek,,,Customer,4,4.52,,4,310508,941333,,Bogor,CDE PICKUP,Internal,JabodetabekBogorCDE PICKUP,DALAM KOTA,,4,REGULAR,,
250420D040,HCI,4/20/2025,WINGBOX,B9069BEN,Serang,Banten,,,Store,1,42.0,,1,303964,1128331,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250420C050,HCI,4/20/2025,CDELC,A8076YX,Bogor,Jabodetabek,,,Customer,28,6.43,,12,287156,875728,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C109,HCI,4/20/2025,CDELC,A8045ZX,Bogor,Jabodetabek,,,Customer,18,2.4,,7,272808,860202,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C056,HCI,4/20/2025,CDELC,A8077VC,Jakarta Selatan,Jabodetabek,,,Customer,14,8.4,,7,265840,997140,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C142,HCI,4/20/2025,CDELC,A8541ZH,Bogor,Jabodetabek,,,Customer,7,7.01,,6,264884,916169,,Bogor,CDE,Internal,JabodetabekBogorCDE,DALAM KOTA,,4,REGULAR,,
250420C044,HCI,4/20/2025,CDELC,A8522XZ,Depok,Jabodetabek,,,Customer,30,5.39,,16,263972,850467,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C038,HCI,4/20/2025,CDELC,A8632WX,Jakarta Utara,Jabodetabek,,,Customer,18,3.14,,14,261224,851718,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C174,HCI,4/20/2025,PICKUP,A8905VB,Bekasi,Jabodetabek,,,Customer,4,2.36,,4,254300,800433,,Bekasi,PICKUP,Internal,JabodetabekBekasiPICKUP,DALAM KOTA,,4,REGULAR,,
250420H012,HCI,4/20/2025,CDDLC,A8128ZH,Jakarta Utara,Jabodetabek,,,HUB,44,10.58,,4,250740,597230,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C035,HCI,4/20/2025,CDELC,A8913WX,Jakarta Selatan,Jabodetabek,,,Customer,17,6.23,,11,249028,839522,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C143,HCI,4/20/2025,CDELC,A8544ZH,Bekasi,Jabodetabek,,,Customer,4,2.95,,4,246252,897537,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,4,REGULAR,,
250420H045,HCI,4/20/2025,CDDLC,A8909XY,Bogor,Jabodetabek,,,HUB,10,4.86,,2,245348,643887,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C028,HCI,4/20/2025,CDELC,A8326VX,Bekasi,Jabodetabek,,,Customer,12,4.24,,12,245076,835570,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C033,HCI,4/20/2025,CDELC,A8744XA,Jakarta Selatan,Jabodetabek,,,Customer,32,8.56,,10,244520,835014,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C052,HCI,4/20/2025,CDELC,A8767ZA,Bekasi,Jabodetabek,,,Customer,5,1.53,,5,241524,844697,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C036,HCI,4/20/2025,CDELC,A8747XA,Jakarta Selatan,Jabodetabek,,,Customer,18,2.82,,11,233712,824609,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C048,HCI,4/20/2025,CDELC,A8496ZH,Serang,Banten,,,Customer,19,9.95,,11,232448,883733,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C032,HCI,4/20/2025,CDELC,A8712XA,Bogor,Jabodetabek,,,Customer,16,7.4,,16,230884,821781,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C150,HCI,4/20/2025,PICKUP,A8852VX,Tangerang,Jabodetabek,,,Customer,7,3.0,,7,226500,737789,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,4,REGULAR,,
250420C029,HCI,4/20/2025,CDELC,A8874VA,Jakarta Timur,Jabodetabek,,,Customer,17,6.46,,13,224188,815085,,Jakarta Timur,CDELC,Internal,JabodetabekJakarta TimurCDELC,DALAM KOTA,,4,REGULAR,,
250420C043,HCI,4/20/2025,CDELC,A8098VC,Depok,Jabodetabek,,,Customer,23,6.34,,15,222908,954208,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C031,HCI,4/20/2025,CDELC,A8651XY,Jakarta Timur,Jabodetabek,,,Customer,12,2.25,,10,214296,801690,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C042,HCI,4/20/2025,CDELC,A8607ZF,Bekasi,Jabodetabek,,,Customer,11,2.2,,8,214108,865393,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C051,HCI,4/20/2025,CDELC,A8053ZX,Bekasi,Jabodetabek,,,Customer,22,3.75,,12,210404,797798,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C027,HCI,4/20/2025,CDELC,A8359ZA,Bekasi,Jabodetabek,,,Customer,23,7.83,,11,208956,812129,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C030,HCI,4/20/2025,CDELC,A8849ZA,Jakarta Timur,Jabodetabek,,,Customer,10,4.32,,9,208204,811377,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C037,HCI,4/20/2025,CDELC,A8619WX,Jakarta Selatan,Jabodetabek,,,Customer,21,3.79,,15,196616,787110,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C034,HCI,4/20/2025,CDELC,B9941SCF,Jakarta Selatan,Jabodetabek,,,Customer,19,3.25,,12,183972,813960,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C140,HCI,4/20/2025,CDELC,A8074YX,Tangerang,Jabodetabek,,,Customer,16,4.31,,5,178208,766780,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420X005,HCI,4/20/2025,PICKUP,B2685UBI,Serang,Banten,,,Other Delivery,3,0.83,,3,167000,438417,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250420C039,HCI,4/20/2025,CDELC,A8144ZH,Jakarta Barat,Jabodetabek,,,Customer,25,5.88,,9,157960,809245,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C046,HCI,4/20/2025,CDELC,A8865ZW,Tangerang,Jabodetabek,,,Customer,31,6.29,,12,157000,773464,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C041,HCI,4/20/2025,CDELC,A8465ZT,Jakarta Barat,Jabodetabek,,,Customer,25,6.94,,14,138652,820720,,Jakarta Barat,CDELC,Internal,JabodetabekJakarta BaratCDELC,DALAM KOTA,,4,REGULAR,,
250420H011,HCI,4/20/2025,WINGBOX,A8120VB,Tangerang,Jabodetabek,,,HUB,106,30.72,,3,132288,956655,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250420C045,HCI,4/20/2025,CDELC,A8103VC,Tangerang,Jabodetabek,,,Customer,21,8.23,,16,127364,858664,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C130,HCI,4/20/2025,CDELC,B9017SCF,Tangerang,Jabodetabek,,,Customer,8,5.43,,9,122472,738138,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C047,HCI,4/20/2025,CDELC,A8097VC,Tangerang,Jabodetabek,,,Customer,36,10.42,,18,118928,850228,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C040,HCI,4/20/2025,CDELC,A8121XW,Jakarta Barat,Jabodetabek,,,Customer,10,4.52,,10,107540,694934,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C149,HCI,4/20/2025,PICKUP,A8543ZH,Tangerang,Jabodetabek,,,Customer,4,4.96,,4,95800,726625,,Tangerang,CDE PICKUP,Internal,JabodetabekTangerangCDE PICKUP,DALAM KOTA,,4,REGULAR,,
250420C184,HCI,4/20/2025,CDDLC,A8530XA,Tangerang,Jabodetabek,,,Customer,11,8.57,,2,89380,403429,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420C131,HCI,4/20/2025,CDELC,A8616XY,Tangerang,Jabodetabek,,,Customer,17,6.09,,10,87644,675038,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250420X009,HCI,4/20/2025,PICKUP,B2685UBI,Serang,Banten,,,Other Delivery,1,0.28,,1,76200,347617,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250420C162,HCI,4/20/2025,PICKUP,A8140ZV,Tangerang,Jabodetabek,,,Customer,3,1.21,,2,62900,606925,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,4,REGULAR,,
250420C132,HCI,4/20/2025,CDELC,A8096VC,Tangerang,Jabodetabek,,,Customer,11,7.97,,10,52972,784272,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421D074,HCI,4/21/2025,CONT-40,A8064VB,Bekasi,Jabodetabek,,,Store,1,50.0,,1,483424,972841,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,4,REGULAR,,
250421C031,HCI,4/21/2025,CDDLC,A8909XY,Sukabumi,Jawa Barat,,,Customer,1,13.22,,1,473036,1094375,,Sukabumi,CDD LONG CHASSIS,Internal,Jawa BaratSukabumiCDD LONG CHASSIS,LUAR KOTA,,4,REGULAR,,
250421C166,HCI,4/21/2025,CDDLC,A8504YX,Cilegon,Banten,,,Customer,12,9.25,,10,422960,1038099,,Cilegon,CDD LONG CHASSIS,Internal,BantenCilegonCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C030,HCI,4/21/2025,FUSO,A8494YX,Bekasi,Jabodetabek,,,HUB,72,20.57,,2,415732,986290,,Bekasi,Fuso,Internal,JabodetabekBekasiFuso,DALAM KOTA,,4,REGULAR,,
250421C066,HCI,4/21/2025,CDELC,A8607ZF,Jakarta Selatan,Jabodetabek,,,Customer,18,5.13,,17,407396,1058681,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C171,HCI,4/21/2025,CDELC,A8522XZ,Pandeglang,Banten,,,Customer,3,2.41,,3,406840,993335,,Pandeglang,CDE LONG CHASSIS,Internal,BantenPandeglangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421H017,HCI,4/21/2025,WINGBOX,A8121VB,Bogor,Jabodetabek,,,HUB,116,36.39,,5,377780,901363,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,4,REGULAR,,
250421H010,HCI,4/21/2025,FUSO,A8495YX,Jakarta Utara,Jabodetabek,,,HUB,55,20.86,,2,375196,945754,,Jakarta Utara,Fuso,Internal,JabodetabekJakarta UtaraFuso,DALAM KOTA,,4,REGULAR,,
250421C065,HCI,4/21/2025,CDELC,A8874ZF,Bogor,Jabodetabek,,,Customer,15,4.03,,11,345852,997137,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421D066,HCI,4/21/2025,WINGBOX,B9067BEN,Serang,Banten,,,Store,2,42.0,,2,340820,1165187,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250421C186,HCI,4/21/2025,CDELC,A8544ZH,Bogor,Jabodetabek,,,Customer,9,6.75,,9,336568,987853,,Bogor,CDE,Internal,JabodetabekBogorCDE,DALAM KOTA,,4,REGULAR,,
250421C063,HCI,4/21/2025,CDELC,A8144ZH,Bogor,Jabodetabek,,,Customer,30,5.91,,19,333988,985273,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C057,HCI,4/21/2025,CDELC,A8744XA,Bekasi,Jabodetabek,,,Customer,21,6.72,,18,333775,924269,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C059,HCI,4/21/2025,CDELC,A8874VA,Jakarta Timur,Jabodetabek,,,Customer,12,3.49,,11,316196,907093,,Jakarta Timur,CDELC,Internal,JabodetabekJakarta TimurCDELC,DALAM KOTA,,4,REGULAR,,
250421C083,HCI,4/21/2025,CDELC,A8098VC,Cilegon,Banten,,,Customer,22,8.69,,17,307976,1039276,,Cilegon,CDE LONG CHASSIS,Internal,BantenCilegonCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C055,HCI,4/21/2025,CDELC,A8632WX,Bekasi,Jabodetabek,,,Customer,14,5.58,,13,307388,897882,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C054,HCI,4/21/2025,CDELC,A8074YX,Bekasi,Jabodetabek,,,Customer,15,4.91,,13,307148,895720,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C074,HCI,4/21/2025,CDELC,A8494ZY,Jakarta Utara,Jabodetabek,,,Customer,10,4.09,,9,288560,877132,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C053,HCI,4/21/2025,CDELC,A8616XY,Bekasi,Jabodetabek,,,Customer,19,4.69,,19,279448,866842,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C056,HCI,4/21/2025,CDELC,A8326VX,Bekasi,Jabodetabek,,,Customer,14,3.95,,11,275276,865770,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C190,HCI,4/21/2025,CDELC,A8187YX,Tangerang,Jabodetabek,,,Customer,25,10.8,,13,269188,857760,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250421C068,HCI,4/21/2025,CDELC,A8495ZH,Jakarta Selatan,Jabodetabek,,,Customer,29,6.78,,18,268772,920057,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
