LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250101A045,AHI,1/2/2025,CDDLC,A8659XY,Jakarta,Jabodetabek,,,Store,31,7.97,,1,159492,590819,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A079,FBI,1/2/2025,CDELC,B9015SCF,Bekasi,Jabodetabek,,,Store,16,3.56,,5,128500,553727,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A059,AHI,1/2/2025,CDDLC,A8886ZF,Bekasi,Jabodetabek,,,Store,49,6.25,,1,98388,606748,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A017,AHI,1/2/2025,CDDLC,A8690XY,Bogor,Jabodetabek,,,Store,74,10.16,,2,379096,810423,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241230B012,AHI,1/2/2025,CDDLC,A8569ZE,Bandung,Jawa Barat,,,Store,96,9.05,,2,820500,1319960,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,1,NON REGULAR,,
250102C224,AHI,1/2/2025,CDDLC,A8911XY,Tangerang,Jabodetabek,,,Customer,2,0.39,,2,413540,1057227,,Tangerang,CDD PICK UP,Internal,JabodetabekTangerangCDD PICK UP,DALAM KOTA,,1,REGULAR,,
250101A075,FBI,1/2/2025,CDELC,A8157ZC,Depok,Jabodetabek,,,Store,17,2.3,,4,240500,665727,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A030,AHI,1/2/2025,CDDLC,A8661ZE,Jakarta,Jabodetabek,,,Store,121,10.63,,3,208836,708296,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241231B032,AHI,1/2/2025,CDDLC,A8446ZY,Bandung,Jawa Barat,,,Store,127,11.31,,2,823000,1258093,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250101A022,AHI,1/2/2025,CDDLC,A8445ZY,Depok,Jabodetabek,,,Store,61,5.95,,2,385780,820873,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X003,AHI,1/2/2025,CDDLC,B9190SDB,Bekasi,Jabodetabek,,,Other Delivery,3,11.0,,3,268920,949873,,Bekasi,CDD PICK UP,Internal,JabodetabekBekasiCDD PICK UP,DALAM KOTA,,1,REGULAR,,
250102H024,AHI,1/2/2025,CDDLC,A8340YX,Depok,Jabodetabek,,,HUB,13,2.88,,2,277204,712297,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A055,AHI,1/2/2025,CDDLC,A8974XA,Jakarta,Jabodetabek,,,Store,110,8.83,,3,192448,631041,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C204,AHI,1/2/2025,CDELC,A8634XZ,Jakarta,Jabodetabek,,,Customer,5,5.62,,6,134924,699077,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A061,AHI,1/2/2025,CDDLC,A8507XY,Bekasi,Jabodetabek,,,Store,107,9.34,,4,247840,679167,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X008,AHI,1/2/2025,CDELC,A8607WX,Tangerang,Jabodetabek,,,Other Delivery,2,0.55,,1,510000,880339,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A026,AHI,1/2/2025,CDDLC,A8629VX,Depok,Jabodetabek,,,Store,67,7.16,,1,274756,712216,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C022,AHI,1/2/2025,CDELC,A8514ZW,Purwakarta,Jawa Barat,,,Customer,16,5.66,,9,238836,882423,,Purwakarta,CDE LONG CHASSIS,Internal,Jawa BaratPurwakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241229A054,AHI,1/2/2025,CDDLC,A8618VX,Bekasi,Jabodetabek,,,Store,162,11.62,,2,133784,571244,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A049,AHI,1/2/2025,CDELC,A8743YX,Jakarta,Jabodetabek,,,Store,28,4.79,,1,161484,531411,,Jakarta,CDE,Internal,JabodetabekJakartaCDE,DALAM KOTA,,1,REGULAR,,
250101A010,AHI,1/2/2025,WINGBOX,B9064BEN,Tangerang,Jabodetabek,,,Store,107,16.2,,1,485028,1328955,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,1,REGULAR,,
250101A031,AHI,1/2/2025,CDDLC,A8487ZH,Jakarta,Jabodetabek,,,Store,54,6.4,,2,218736,727096,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H020,AHI,1/2/2025,CDDLC,A8961ZD,Tangerang,Jabodetabek,,,HUB,10,3.78,,2,301986,691260,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A005,AHI,1/2/2025,CDDLC,A8489ZH,Tangerang,Jabodetabek,,,Store,18,9.85,,1,196524,704884,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A027,AHI,1/2/2025,CDDLC,A8654ZF,Jakarta,Jabodetabek,,,Store,49,6.48,,3,237524,745884,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A015,AHI,1/2/2025,CDELC,A8358ZY,Tangerang,Jabodetabek,,,Store,69,9.0,,3,235500,1011093,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A024,AHI,1/2/2025,CDDLC,A8651ZF,Depok,Jabodetabek,,,Store,89,6.74,,1,180636,688996,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H023,AHI,1/2/2025,CDDLC,B9938SCF,Jakarta,Jabodetabek,,,HUB,13,6.87,,1,144352,643812,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A008,AHI,1/2/2025,CDDLC,A8872ZF,Tangerang,Jabodetabek,,,Store,54,5.98,,2,409108,917468,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A069,FBI,1/2/2025,CDELC,A8012ZV,Jakarta,Jabodetabek,,,Store,17,1.09,,4,178500,574593,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A072,FBI,1/2/2025,CDELC,A8709ZE,Jakarta,Jabodetabek,,,Store,22,2.12,,4,130000,570627,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A052,AHI,1/2/2025,PICKUP,A8541ZE,Jakarta,Jabodetabek,,,Store,38,3.0,,1,137000,488793,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250101A046,AHI,1/2/2025,CDDLC,A8126ZH,Jakarta,Jabodetabek,,,Store,56,7.07,,1,186816,695176,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A076,FBI,1/2/2025,CDELC,B9018SCF,Depok,Jabodetabek,,,Store,19,3.14,,4,355500,780727,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241231B039,AHI,1/2/2025,CDDLC,A8962ZD,Tasikmalaya,Jawa Barat,,,Store,82,12.57,,2,1131000,1630460,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250101A019,AHI,1/2/2025,CDDLC,A8658ZF,Bogor,Jabodetabek,,,Store,35,6.14,,1,256676,765036,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A036,AHI,1/2/2025,CDDLC,A8883ZF,Jakarta,Jabodetabek,,,Store,39,6.98,,2,206888,715248,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241231A054,AHI,1/2/2025,CDDLC,A8573ZE,Jakarta,Jabodetabek,,,Store,75,5.87,,4,200160,699620,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A065,AHI,1/2/2025,CDELC,A8718VB,Jakarta,Jabodetabek,,,Store,57,9.33,,1,180488,708548,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A020,AHI,1/2/2025,CDDLC,A8464ZY,Bogor,Jabodetabek,,,Store,74,6.95,,1,246760,681853,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H026,AHI,1/2/2025,CDDLC,A8620VX,Bogor,Jabodetabek,,,HUB,11,5.07,,1,353944,791404,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H021,AHI,1/2/2025,CDDLC,A8655XY,Jakarta,Jabodetabek,,,HUB,22,6.19,,2,180772,612099,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241229A048,AHI,1/2/2025,CDDLC,A8631VX,Jakarta,Jabodetabek,,,Store,142,11.12,,3,243984,681444,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A071,FBI,1/2/2025,CDELC,A8232ZC,Jakarta,Jabodetabek,,,Store,18,1.69,,5,181000,567041,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A051,AHI,1/2/2025,CDELC,A8041ZV,Jakarta,Jabodetabek,,,Store,67,5.69,,1,139460,535553,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A004,AHI,1/2/2025,CDDLC,A8652ZF,Tangerang,Jabodetabek,,,Store,55,5.02,,2,604928,1113288,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H019,AHI,1/2/2025,CDDLC,A8630VX,Tangerang,Jabodetabek,,,HUB,32,7.21,,2,249776,687236,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A014,AHI,1/2/2025,CDELC,A8049ZX,Tangerang,Jabodetabek,,,Store,34,5.83,,2,270544,665371,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A032,AHI,1/2/2025,CDELC,A8378ZH,Jakarta,Jabodetabek,,,Store,34,4.62,,2,206108,606444,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A028,AHI,1/2/2025,CDDLC,A8884ZF,Jakarta,Jabodetabek,,,Store,64,8.69,,1,223660,732020,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A009,AHI,1/2/2025,CDDLC,A8178ZV,Tangerang,Jabodetabek,,,Store,53,7.45,,1,397936,925229,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A053,AHI,1/2/2025,CDELC,A8483ZH,Jakarta,Jabodetabek,,,Store,50,8.77,,2,91676,555203,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A021,AHI,1/2/2025,CDDLC,A8124ZH,Depok,Jabodetabek,,,Store,59,5.43,,2,423940,932300,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A033,AHI,1/2/2025,CDDLC,A8452ZY,Jakarta,Jabodetabek,,,Store,105,12.18,,1,204844,639937,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X004,AHI,1/2/2025,CDDLC,A8125ZH,Depok,Jabodetabek,,,Other Delivery,4,16.0,,4,432064,1182784,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A037,AHI,1/2/2025,CDDLC,A8123ZH,Jakarta,Jabodetabek,,,Store,99,13.46,,3,176192,665552,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A057,AHI,1/2/2025,CDELC,A8876ZF,Bekasi,Jabodetabek,,,Store,58,8.05,,2,78252,541779,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A066,AHI,1/2/2025,CDDLC,A8655ZF,Tangerang,Jabodetabek,,,Store,19,8.05,,1,238828,747188,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X007,AHI,1/2/2025,CDDLC,A8234XZ,Tangerang,Jabodetabek,,,Other Delivery,2,0.55,,2,391644,811204,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A060,AHI,1/2/2025,CDDLC,A8656ZF,Bekasi,Jabodetabek,,,Store,42,5.58,,2,125332,633692,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X024,AHI,1/2/2025,CONT-40,B9011BEA,Bekasi,Jabodetabek,,,Other Delivery,1,25.0,,1,333388,661180,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,1,REGULAR,,
250102H022,AHI,1/2/2025,CDDLC,A8451ZY,Jakarta,Jabodetabek,,,HUB,16,4.58,,2,175320,610413,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H028,AHI,1/2/2025,CDDLC,A8987XA,Bekasi,Jabodetabek,,,HUB,12,3.49,,3,116644,555237,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102A075,AHI,1/2/2025,CDDLC,A8729ZF,Tangerang,Jabodetabek,,,Store,33,6.05,,1,453644,892237,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A062,AHI,1/2/2025,CDELC,A8499ZH,Bekasi,Jabodetabek,,,Store,39,4.6,,2,31096,494623,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A025,AHI,1/2/2025,CDELC,A8373WX,Depok,Jabodetabek,,,Store,53,6.18,,1,192296,590456,,Depok,CDE,Internal,JabodetabekDepokCDE,DALAM KOTA,,1,REGULAR,,
250101A047,AHI,1/2/2025,CDELC,A8147ZH,Jakarta,Jabodetabek,,,Store,37,4.18,,4,184744,648271,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241231B020,AHI,1/2/2025,CDDLC,A8571ZE,Bandung,Jawa Barat,,,Store,76,11.28,,1,812000,1311460,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250102X019,AHI,1/2/2025,FUSO,A8313YX,Tangerang,Jabodetabek,,,Other Delivery,1,25.0,,1,640624,1256917,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,1,REGULAR,,
250101A077,FBI,1/2/2025,CDELC,A8710ZE,Jakarta,Jabodetabek,,,Store,16,3.06,,8,257500,698127,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
241231B033,AHI,1/2/2025,CDDLC,A8493ZH,Cirebon,Jawa Barat,,,Store,121,14.13,,4,788500,1296860,,Cirebon,CDD LONG CHASSIS,Internal,Jawa BaratCirebonCDD LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250101A042,AHI,1/2/2025,CDDLC,A8486ZH,Jakarta,Jabodetabek,,,Store,38,6.2,,1,194956,703316,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A029,AHI,1/2/2025,CDELC,A8629WX,Jakarta,Jabodetabek,,,Store,54,7.0,,2,307556,666766,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A038,AHI,1/2/2025,CDDLC,A8988XA,Jakarta,Jabodetabek,,,Store,95,11.29,,4,247304,685897,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A035,AHI,1/2/2025,CDELC,A8605ZF,Jakarta,Jabodetabek,,,Store,43,4.55,,2,149132,612659,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A063,AHI,1/2/2025,CDDLC,A8463ZY,Bekasi,Jabodetabek,,,Store,40,5.39,,1,117008,552101,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A074,FBI,1/2/2025,CDELC,D8309FJ,Tangerang,Jabodetabek,,,Store,28,2.62,,6,187000,650527,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A070,FBI,1/2/2025,CDELC,A8976XA,Jakarta,Jabodetabek,,,Store,24,3.53,,6,198500,597093,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102H027,AHI,1/2/2025,CDDLC,A8658XY,Jakarta,Jabodetabek,,,HUB,31,11.37,,2,169660,600987,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A050,AHI,1/2/2025,CDELC,A8608ZF,Jakarta,Jabodetabek,,,Store,48,5.15,,2,154772,618299,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102A001,AHI,1/2/2025,PICKUP,B9747SCE,Jakarta,Jabodetabek,,,Store,63,3.0,,1,157500,465694,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250101A058,AHI,1/2/2025,CDELC,A8480ZH,Tangerang,Jabodetabek,,,Store,42,5.32,,3,220764,684291,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101B015,AHI,1/2/2025,CDDLC,A8632VX,Sumedang,Jawa Barat,,,Store,2,16.0,,2,164500,581056,,Sumedang,CDD LONG CHASSIS,Internal,Jawa BaratSumedangCDD LONG CHASSIS,LUAR KOTA,,1,NON REGULAR,,
250102C316,AHI,1/2/2025,CDELC,A8634XZ,Tangerang,Jabodetabek,,,Customer,,,,1,416024,980177,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250101A044,AHI,1/2/2025,CDDLC,A8619VX,Jakarta,Jabodetabek,,,Store,47,10.22,,1,167228,604688,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A078,FBI,1/2/2025,CDELC,A8711ZE,Tangerang,Jabodetabek,,,Store,29,4.55,,5,220000,660627,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A073,FBI,1/2/2025,PICKUP,A8294VA,Jakarta,Jabodetabek,,,Store,14,1.16,,3,133500,419943,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250102X018,AHI,1/2/2025,FUSO,A8309YX,Tangerang,Jabodetabek,,,Other Delivery,1,34.0,,1,483096,1099389,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,1,REGULAR,,
250101A012,AHI,1/2/2025,CDDLC,A8184ZV,Tangerang,Jabodetabek,,,Store,87,17.54,,1,469348,996641,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A048,AHI,1/2/2025,CDDLC,A8482ZH,Jakarta,Jabodetabek,,,Store,57,7.63,,3,152156,660516,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A034,AHI,1/2/2025,CDELC,A8606ZF,Depok,Jabodetabek,,,Store,113,8.67,,3,283028,746555,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102A003,AHI,1/2/2025,CDDLC,A8959ZD,Jakarta,Jabodetabek,,,Store,41,8.69,,1,184856,684316,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A043,AHI,1/2/2025,CDELC,A8104ZF,Jakarta,Jabodetabek,,,Store,60,4.98,,3,152400,593027,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A006,AHI,1/2/2025,FUSO,A8096XA,Tangerang,Jabodetabek,,,Store,48,12.02,,1,332804,858163,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,1,REGULAR,,
250101A039,AHI,1/2/2025,CDDLC,A8492ZH,Jakarta,Jabodetabek,,,Store,27,5.47,,1,132316,640676,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A067,AHI,1/2/2025,CDELC,A8077ZH,Purwakarta,Jawa Barat,,,Store,81,7.03,,1,255788,719315,,Purwakarta,CDE LONG CHASSIS,Internal,Jawa BaratPurwakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A011,AHI,1/2/2025,CDDLC,A8986XA,Tangerang,Jabodetabek,,,Store,97,6.59,,1,400508,839101,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C074,AHI,1/2/2025,CDELC,A8963ZY,Bekasi,Jabodetabek,,,Customer,21,5.78,,11,146396,784849,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A016,AHI,1/2/2025,CDDLC,A8490ZH,Bogor,Jabodetabek,,,Store,69,6.21,,1,260160,768520,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101A054,AHI,1/2/2025,CDDLC,A8122ZH,Jakarta,Jabodetabek,,,Store,59,8.37,,1,215692,724052,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X006,AHI,1/2/2025,CDDLC,A8192ZV,Tangerang,Jabodetabek,,,Other Delivery,2,0.55,,2,457384,984677,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250101X009,AHI,1/2/2025,CDELC,A8371WX,Jakarta,Jabodetabek,,,Other Delivery,2,0.55,,2,157008,555168,,Jakarta,CDE,Internal,JabodetabekJakartaCDE,DALAM KOTA,,1,NON REGULAR,,
250102H025,AHI,1/2/2025,CDELC,A8916WX,Jakarta,Jabodetabek,,,HUB,11,5.95,,1,177844,576004,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X009,AHI,1/2/2025,FUSO,A8665VA,Tangerang,Jabodetabek,,,Other Delivery,4,1.1,,1,568396,1152123,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,1,REGULAR,,
250102X020,AHI,1/2/2025,CONT-40,B9011BEA,Tangerang,Jabodetabek,,,Other Delivery,1,25.0,,1,,327792,,Tangerang,CONT-40,Internal,JabodetabekTangerangCONT-40,DALAM KOTA,,1,REGULAR,,
250101A040,AHI,1/2/2025,CDDLC,A8657ZF,Jakarta,Jabodetabek,,,Store,55,6.27,,2,182016,690376,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C203,AHI,1/3/2025,CDELC,A8339ZS,Tangerang,Jabodetabek,,,Customer,7,1.65,,6,303796,1054116,,Tangerang,CDE PICK UP,Internal,JabodetabekTangerangCDE PICK UP,DALAM KOTA,,1,REGULAR,,
250103C280,AHI,1/3/2025,CDELC,B9402SDA,Tangerang,Jabodetabek,,,Customer,4,2.57,,2,331156,729316,,Tangerang,CDE PICK UP,Internal,JabodetabekTangerangCDE PICK UP,DALAM KOTA,,1,NON REGULAR,,
