LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250103C114,HCI,1/3/2025,CDELC,W8582QD,Pasuruan,Jawa Timur,,,Customer,6,5.55,7,164500,604147,,Pasuruan,CDE LONG CHASSIS,Internal,Jawa TimurPasuruanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C120,HCI,1/3/2025,CDDLC,A8653ZF,Surabaya,Jawa Timur,,,Customer,2,1.67,3,119000,603480,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C121,HCI,1/3/2025,CDDLC,W8850QD,Surabaya,Jawa Timur,,,Customer,2,8.83,2,148000,623580,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C122,HCI,1/3/2025,CDDLC,W8776NU,Pasuruan,Jawa Timur,,,Customer,3,0.79,2,56000,467213,,Pasuruan,CDD LONG CHASSIS,Internal,Jawa TimurPasuruanCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C127,HCI,1/3/2025,CDELC,W8497NU,Lamongan,Jawa Timur,,,Customer,16,9.64,10,262500,633447,,Lamongan,CDE LONG CHASSIS,Internal,Jawa TimurLamonganCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250103C129,HCI,1/3/2025,CDELC,W8195QA,Jember,Jawa Timur,,,Customer,8,5.54,7,682000,1071344,,Jember,CDE LONG CHASSIS,Internal,Jawa TimurJemberCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250103C132,HCI,1/3/2025,CDELC,W8194QA,Surabaya,Jawa Timur,,,Customer,1,4.5,1,84000,445330,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C133,HCI,1/3/2025,CDDLC,W8851QD,Surabaya,Jawa Timur,,,Customer,1,1.37,2,109500,585080,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C164,HCI,1/3/2025,CDELC,W8774NU,Mojokerto,Jawa Timur,,,Customer,9,9.64,4,125000,414966,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C165,HCI,1/3/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,7,4.0,6,99000,423313,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,1,REGULAR,,
250103C166,HCI,1/3/2025,CDELC,W8911PS,Sidoarjo,Jawa Timur,,,Customer,4,10.0,2,30000,446747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C236,HCI,1/3/2025,CDELC,W8479QD,Surabaya,Jawa Timur,,,Customer,22,10.0,13,173000,612647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C239,HCI,1/3/2025,CDELC,W8745PV,Surabaya,Jawa Timur,,,Customer,8,10.0,5,114000,530747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C242,HCI,1/3/2025,CDELC,W8773NU,Mojokerto,Jawa Timur,,,Customer,28,8.72,16,260000,634280,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C245,HCI,1/3/2025,CDELC,W8478QD,Surabaya,Jawa Timur,,,Customer,9,5.65,8,162000,601647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C249,HCI,1/3/2025,PICKUP,W8551PV,Surabaya,Jawa Timur,,,Customer,6,4.0,5,144500,434813,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,1,REGULAR,,
250103C257,HCI,1/3/2025,CDELC,W8581QD,Sidoarjo,Jawa Timur,,,Customer,14,8.07,15,170000,594849,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C258,HCI,1/3/2025,PICKUP,A8090VX,Surabaya,Jawa Timur,,,Customer,4,3.0,4,142500,445147,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250103C259,HCI,1/3/2025,CDELC,W8910PS,Sidoarjo,Jawa Timur,,,Customer,15,2.92,13,130000,546747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C267,HCI,1/3/2025,CDELC,W8908PS,Sidoarjo,Jawa Timur,,,Customer,15,9.55,13,150000,566747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C269,HCI,1/3/2025,CDELC,W8847QD,Sidoarjo,Jawa Timur,,,Customer,21,10.0,10,222000,532674,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C273,HCI,1/3/2025,CDELC,W8194QA,Surabaya,Jawa Timur,,,Customer,1,0.93,1,85000,446330,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C275,HCI,1/3/2025,CDELC,W8906PS,Gresik,Jawa Timur,,,Customer,18,10.0,14,191500,608247,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C289,HCI,1/3/2025,PICKUP,W1345YH,Sidoarjo,Jawa Timur,,,Customer,1,0.28,1,30000,314980,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250103C311,HCI,1/3/2025,CDDLC,W8774NU,Surabaya,Jawa Timur,,,Customer,2,1.28,2,110000,399966,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D006,AHI,1/3/2025,FUSO,A8176XA,Surabaya,Jawa Timur,,,Store,97,28.66,1,109500,610979,,Surabaya,FUSO,Internal,Jawa TimurSurabayaFUSO,DALAM KOTA,,1,REGULAR,,
250103D008,AHI,1/3/2025,CDDLC,A8524VB,Surabaya,Jawa Timur,,,Store,23,2.25,1,107000,675947,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D029,FBI,1/3/2025,CDDLC,W1345YH,Surabaya,Jawa Timur,,,Store,13,3.41,1,145000,425325,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D031,FBI,1/3/2025,CDELC,W9625PG,Surabaya,Jawa Timur,,,Store,27,5.77,1,189000,559947,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103L025,FBI,1/3/2025,CDELC,W8555QC,Malang,Jawa Timur,,,Store,17,1.63,4,182500,559847,,Malang,CDE LONG CHASSIS,Internal,Jawa TimurMalangCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250103L026,FBI,1/3/2025,CDELC,W8909PS,Malang,Jawa Timur,,,Store,18,3.2,5,260000,676747,,Malang,CDE LONG CHASSIS,Internal,Jawa TimurMalangCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250104C151,HCI,1/4/2025,CDELC,W9625PG,Lamongan,Jawa Timur,,,Customer,21,6.05,14,449500,820447,,Lamongan,CDE LONG CHASSIS,Internal,Jawa TimurLamonganCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250104C043,AHI,1/4/2025,CDELC,W8774NU,Surabaya,Jawa Timur,,,Customer,38,10.0,15,345000,706452,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C288,HCI,1/4/2025,CDELC,W8479QD,Mojokerto,Jawa Timur,,,Customer,6,1.49,6,188500,628147,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C048,AHI,1/4/2025,CDELC,W8773NU,Sidoarjo,Jawa Timur,,,Customer,22,10.0,12,168000,542280,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C159,HCI,1/4/2025,CDELC,W8582QD,Surabaya,Jawa Timur,,,Customer,9,4.14,8,100000,563147,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C153,HCI,1/4/2025,CDELC,W8194QA,Surabaya,Jawa Timur,,,Customer,3,6.95,1,92000,596180,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C275,HCI,1/4/2025,PICKUP,W8551PV,Surabaya,Jawa Timur,,,Customer,8,3.91,5,335000,625313,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,1,REGULAR,,
250104C283,HCI,1/4/2025,CDELC,W8909PS,Surabaya,Jawa Timur,,,Customer,1,8.0,1,125000,442613,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C161,HCI,1/4/2025,CDELC,W8081QB,Surabaya,Jawa Timur,,,Customer,8,3.53,6,178000,682180,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C300,HCI,1/4/2025,CDELC,W8581QD,Surabaya,Jawa Timur,,,Customer,3,1.28,5,80000,503849,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C157,HCI,1/4/2025,CDDLC,A8572ZE,Surabaya,Jawa Timur,,,Customer,6,9.28,6,213000,688580,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C305,HCI,1/4/2025,PICKUP,W8819QB,Sidoarjo,Jawa Timur,,,Customer,3,0.23,2,30000,284958,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,1,NON REGULAR,,
250104C293,HCI,1/4/2025,CDELC,W8518QE,Surabaya,Jawa Timur,,,Customer,8,2.89,7,204000,643647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C298,HCI,1/4/2025,CDELC,W8906PS,Mojokerto,Jawa Timur,,,Customer,9,4.65,5,230000,646747,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C155,HCI,1/4/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,10,4.0,7,186500,457897,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,1,REGULAR,,
250104C282,HCI,1/4/2025,CDDLC,W8850QD,Mojokerto,Jawa Timur,,,Customer,1,1.28,1,260000,735580,,Mojokerto,CDD LONG CHASSIS,Internal,Jawa TimurMojokertoCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C144,HCI,1/4/2025,CDELC,W8746PV,Sidoarjo,Jawa Timur,,,Customer,11,10.0,6,55000,365674,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C047,AHI,1/4/2025,CDELC,W8910PS,Surabaya,Jawa Timur,,,Customer,18,10.0,9,136500,553247,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C154,HCI,1/4/2025,CDELC,W8744PV,Sidoarjo,Jawa Timur,,,Customer,4,3.09,3,244500,661247,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C135,HCI,1/4/2025,CDDLC,A8653ZF,Surabaya,Jawa Timur,,,Customer,21,11.87,11,248500,732980,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C290,HCI,1/4/2025,CDELC,W8082QB,Sidoarjo,Jawa Timur,,,Customer,21,9.49,14,95000,599180,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C142,HCI,1/4/2025,CDELC,W8907PS,Sidoarjo,Jawa Timur,,,Customer,10,8.9,11,159000,575747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C143,HCI,1/4/2025,CDDLC,W8776NU,Pasuruan,Jawa Timur,,,Customer,11,10.17,11,136000,547213,,Pasuruan,CDD LONG CHASSIS,Internal,Jawa TimurPasuruanCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C045,AHI,1/4/2025,CDELC,W8908PS,Surabaya,Jawa Timur,,,Customer,21,10.0,8,216000,632747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C160,HCI,1/4/2025,CDELC,W8847QD,Surabaya,Jawa Timur,,,Customer,18,6.54,12,222000,506569,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C303,HCI,1/4/2025,CDDLC,A8064ZV,Surabaya,Jawa Timur,,,Customer,2,0.53,2,115500,401693,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250104C049,AHI,1/4/2025,PICKUP,A8090VX,Surabaya,Jawa Timur,,,Customer,12,3.0,8,181000,483647,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104C137,HCI,1/4/2025,CDELC,W8891NU,Surabaya,Jawa Timur,,,Customer,4,2.02,6,126000,489374,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C156,HCI,1/4/2025,CDELC,W8478QD,Sidoarjo,Jawa Timur,,,Customer,18,8.71,15,115000,554647,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C158,HCI,1/4/2025,CDELC,W8746PV,Sidoarjo,Jawa Timur,,,Customer,7,7.28,7,122500,440113,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104D016,FBI,1/4/2025,PICKUP,W8819QB,Lamongan,Jawa Timur,,,Store,8,1.02,1,247000,501958,,Lamongan,MINI VAN BOX,Internal,Jawa TimurLamonganMINI VAN BOX,LUAR KOTA,,1,REGULAR,,
250104D014,FBI,1/4/2025,PICKUP,W8819QB,Sidoarjo,Jawa Timur,,,Store,3,0.92,1,92000,346958,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250104C279,HCI,1/4/2025,WINGBOX,B9059BEN,Surabaya,Jawa Timur,,,Customer,10,40.0,1,144500,1013547,,Surabaya,WINGBOX,Internal,Jawa TimurSurabayaWINGBOX,DALAM KOTA,,1,REGULAR,,
250104D050,HCI,1/4/2025,CDELC,W8909PS,Surabaya,Jawa Timur,,,Store,4,1.15,1,75000,392613,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104D007,HCI,1/4/2025,CDELC,W8847QD,Surabaya,Jawa Timur,,,Store,11,3.99,3,254000,533943,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104D006,HCI,1/4/2025,CDELC,W8847QD,Surabaya,Jawa Timur,,,Store,10,5.34,3,254000,533943,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104L033,FBI,1/4/2025,PICKUP,W8656QE,Madiun,Jawa Timur,,,Store,24,1.71,3,799000,1128080,,Madiun,MINI VAN BOX,Internal,Jawa TimurMadiunMINI VAN BOX,LUAR KOTA,,1,NON REGULAR,,
250104L035,HCI,1/4/2025,CDDLC,A8524VB,Banyuwangi,Jawa Timur,,,Store,10,1.96,3,684500,1253947,,Banyuwangi,CDD LONG CHASSIS,Internal,Jawa TimurBanyuwangiCDD LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250104D056,HCI,1/4/2025,CDDLC,W8520QE,Surabaya,Jawa Timur,,,Store,34,9.13,3,184000,668480,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104D055,HCI,1/4/2025,CDDLC,W8342QA,Surabaya,Jawa Timur,,,Store,27,4.95,2,136000,640180,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104D013,FBI,1/4/2025,CDELC,W8497NU,Surabaya,Jawa Timur,,,Store,13,1.63,1,101500,472447,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C046,AHI,1/4/2025,CDELC,W8890NU,Surabaya,Jawa Timur,,,Customer,43,10.0,22,283500,667780,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104D015,FBI,1/4/2025,PICKUP,W1345YH,Surabaya,Jawa Timur,,,Store,8,0.81,1,142000,493480,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250103D092,HCI,1/4/2025,CDELC,W8911PS,Surabaya,Jawa Timur,,,Store,2,0.55,2,125000,442613,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250104C136,HCI,1/4/2025,CDELC,W8911PS,Sidoarjo,Jawa Timur,,,Customer,9,7.53,1,95000,412613,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C044,AHI,1/5/2025,CDELC,W8908PS,Surabaya,Jawa Timur,,,Customer,26,10.0,11,236500,653247,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C045,AHI,1/5/2025,CDELC,W8910PS,Surabaya,Jawa Timur,,,Customer,15,6.18,8,134500,551247,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C046,AHI,1/5/2025,CDELC,W9625PG,Surabaya,Jawa Timur,,,Customer,19,5.66,7,262500,633447,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C047,HCI,1/5/2025,CDELC,W8773NU,Surabaya,Jawa Timur,,,Customer,14,10.0,9,195000,569280,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C048,HCI,1/5/2025,CDELC,W8497NU,Sidoarjo,Jawa Timur,,,Customer,7,3.09,6,87000,457947,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C052,HCI,1/5/2025,CDELC,W8519QE,Surabaya,Jawa Timur,,,Customer,13,6.83,8,216000,655647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C061,HCI,1/5/2025,CDELC,W8582QD,Madura,Jawa Timur,,,Customer,6,8.26,4,150000,614647,,Madura,CDE LONG CHASSIS,Internal,Jawa TimurMaduraCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250105C063,HCI,1/5/2025,CDELC,W8891NU,Lamongan,Jawa Timur,,,Customer,22,10.0,13,323500,686874,,Lamongan,CDE LONG CHASSIS,Internal,Jawa TimurLamonganCDE LONG CHASSIS,LUAR KOTA,,1,REGULAR,,
250105C097,HCI,1/5/2025,PICKUP,A8090VX,Surabaya,Jawa Timur,,,Customer,6,2.35,7,142000,444647,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250105C111,HCI,1/5/2025,PICKUP,W8819QB,Surabaya,Jawa Timur,,,Customer,7,1.72,6,136000,463913,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250105C115,HCI,1/5/2025,CDELC,W8894NU,Sidoarjo,Jawa Timur,,,Customer,20,10.0,13,88000,462713,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C116,HCI,1/5/2025,CDELC,W8581QD,Surabaya,Jawa Timur,,,Customer,14,3.85,14,93000,516849,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C117,HCI,1/5/2025,CDELC,W8555QC,Surabaya,Jawa Timur,,,Customer,18,10.0,10,196000,573347,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C118,HCI,1/5/2025,CDELC,W8518QE,Surabaya,Jawa Timur,,,Customer,5,2.54,6,169500,609147,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C119,HCI,1/5/2025,CDELC,W8890NU,Gresik,Jawa Timur,,,Customer,14,7.39,14,274000,648280,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C198,HCI,1/5/2025,CDELC,W8774NU,Surabaya,Jawa Timur,,,Customer,10,6.7,13,90000,451452,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C201,HCI,1/5/2025,CDDLC,A8572ZE,Surabaya,Jawa Timur,,,Customer,4,1.39,5,127000,602580,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C207,HCI,1/5/2025,CDELC,W8195QA,Sidoarjo,Jawa Timur,,,Customer,16,8.56,12,168000,672180,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C210,HCI,1/5/2025,CDELC,W8906PS,Surabaya,Jawa Timur,,,Customer,16,9.18,16,155000,571747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C215,HCI,1/5/2025,CDELC,W8082QB,Surabaya,Jawa Timur,,,Customer,11,6.27,13,161000,665180,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C217,HCI,1/5/2025,CDELC,W8746PV,Mojokerto,Jawa Timur,,,Customer,22,10.0,13,301000,717747,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C224,HCI,1/5/2025,CDELC,W8911PS,Sidoarjo,Jawa Timur,,,Customer,12,3.3,7,60000,476747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C233,HCI,1/5/2025,CDELC,W8907PS,Sidoarjo,Jawa Timur,,,Customer,16,9.72,12,374500,791247,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C234,HCI,1/5/2025,CDELC,W8744PV,Surabaya,Jawa Timur,,,Customer,11,4.14,10,136000,552747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C237,HCI,1/5/2025,CDELC,W8479QD,Gresik,Jawa Timur,,,Customer,10,3.88,10,273500,713147,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C239,HCI,1/5/2025,CDELC,W8909PS,Sidoarjo,Jawa Timur,,,Customer,10,3.46,8,117000,533747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C244,HCI,1/5/2025,CDELC,W8745PV,Sidoarjo,Jawa Timur,,,Customer,5,3.59,5,117500,534247,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105C245,HCI,1/5/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,4,1.67,5,110000,434313,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,1,REGULAR,,
250105D001,HCI,1/5/2025,CDDLC,W8850QD,Surabaya,Jawa Timur,,,Store,29,6.21,2,153000,628580,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250105D002,HCI,1/5/2025,CDDLC,A8653ZF,Surabaya,Jawa Timur,,,Store,18,9.15,4,254000,719860,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
