LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250604L040,HCI,6/4/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Store,1,12.15,1,26000,508294,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,6,NON REGULAR,,
250604L041,HCI,6/4/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Store,3,9.43,2,15000,289339,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,NON REGULAR,,
250604L044,HCI,6/4/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Store,3,7.23,1,33500,465144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250604L084,HCI,6/4/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Store,10,8.21,7,68000,486722,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250604L094,HCI,6/4/2025,CDELC,DD8195AK,Makassar,Sulawesi Selatan,,,Store,6,10.0,6,74500,717278,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250604T038,AHI,6/4/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,42,13.0,1,38500,442072,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,6,REGULAR,,
250604T039,AHI,6/4/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Store,145,9.9,1,46500,297650,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D009,HCI,6/5/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Store,6,5.32,1,35500,373172,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250604L091,HCI,6/5/2025,CDELC,DD8634RG,Gowa,Sulawesi Selatan,,,Store,7,10.0,1,,277672,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D010,HCI,6/5/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Store,20,10.0,2,62000,465039,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D008,HCI,6/5/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Store,65,13.0,3,65000,503972,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,6,REGULAR,,
250605T001,AHI,6/5/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Store,29,6.67,2,24000,355005,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250605T024,AHI,6/5/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Store,38,5.7,2,81000,337439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250604D043,HCI,6/5/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Store,3,7.57,1,37500,375172,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250605D012,HCI,6/5/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,32,12.71,5,30000,319389,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,6,REGULAR,,
250604D015,HCI,6/5/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,45,12.64,4,32500,321889,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,6,REGULAR,,
250605C109,AHI,6/5/2025,CDELC,DD8173RV,Makassar,Sulawesi Selatan,,,Customer,10,6.16,9,124000,637311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250605L077,HCI,6/5/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Store,1,0.3,1,89000,541878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C029,AHI,6/5/2025,CDELC,DD8140AK,Makassar,Sulawesi Selatan,,,Customer,14,9.82,12,87000,729778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605L023,HCI,6/5/2025,CDELC,DD8195AK,Makassar,Sulawesi Selatan,,,Store,18,7.73,17,104000,746778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605L030,HCI,6/5/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Store,7,1.91,5,80000,568478,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250605L027,HCI,6/5/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Store,14,6.53,12,107000,662344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605L028,HCI,6/5/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Store,6,3.1,3,56000,685378,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,NON REGULAR,,
250605L072,HCI,6/5/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Store,10,5.83,5,61000,492644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250605L031,HCI,6/5/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Store,5,5.57,4,75000,630344,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,NON REGULAR,,
250605L024,HCI,6/5/2025,CDELC,A8997ZD,Gowa,Sulawesi Selatan,,,Store,27,9.47,10,90000,638678,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605L070,HCI,6/5/2025,PICKUP,DD8199SJ,Gowa,Sulawesi Selatan,,,Store,6,3.0,4,140500,603411,,Gowa,PICKUP,Internal,Sulawesi SelatanGowaPICKUP,DALAM KOTA,,6,REGULAR,,
250604L090,HCI,6/5/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Store,3,2.42,1,,460994,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605L021,HCI,6/5/2025,CDELC,DD8328KJ,Makassar,Sulawesi Selatan,,,Store,8,10.0,8,70000,712778,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605L002,HCI,6/5/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Store,14,3.96,13,80500,587144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250605L075,HCI,6/5/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Store,5,9.98,5,62000,522994,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D007,HCI,6/6/2025,PICKUP,DD8772UF,Gowa,Sulawesi Selatan,,,Store,8,2.05,3,72000,385272,,Gowa,MINI VAN BOX,Internal,Sulawesi SelatanGowaMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250606C025,AHI,6/6/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,7,5.59,8,51000,557644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250606C141,HCI,6/6/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,6,4.75,1,52500,484144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,6,REGULAR,,
250606D017,HCI,6/6/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Store,38,8.35,5,47000,420472,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D019,HCI,6/6/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Store,31,10.0,2,24000,427039,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D020,HCI,6/6/2025,CDELC,DD8328KJ,Makassar,Sulawesi Selatan,,,Store,26,5.54,3,35000,502572,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D022,HCI,6/6/2025,CDELC,DD8195AK,Makassar,Sulawesi Selatan,,,Store,35,5.37,4,35000,502572,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D023,HCI,6/6/2025,CDELC,DD8986RG,Gowa,Sulawesi Selatan,,,Store,35,8.55,6,33000,413139,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D043,HCI,6/6/2025,CDELC,DD8173RV,Gowa,Sulawesi Selatan,,,Store,18,5.3,2,30000,368105,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,6,REGULAR,,
250606L018,HCI,6/6/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Store,11,9.28,4,58000,613344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606L019,HCI,6/6/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Store,33,7.76,7,131500,686844,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606L020,HCI,6/6/2025,CDELC,DD8140AK,Gowa,Sulawesi Selatan,,,Store,14,5.76,6,85000,727778,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606L021,HCI,6/6/2025,CDELC,DD8213RV,Gowa,Sulawesi Selatan,,,Store,22,6.6,2,76000,588878,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,6,REGULAR,,
250606L022,HCI,6/6/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Store,3,2.01,3,50000,456661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,6,REGULAR,,
250606L023,HCI,6/6/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,6,2.23,1,76500,485544,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
