LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250108C029,KLS,1/8/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,5,0.29,,5,167968,562795,,Purwakarta,CDELC,,,,,1,REGULAR,,
250108C030,KLS,1/8/2025,PICKUP,B9706BN,Cikarang,Jabodetabek,,,Customer,3,5.0,,2,109800,416237,,Cikarang,PICKUP,,,,,1,REGULAR,,
250108C031,KLS,1/8/2025,PICKUP,A8236VX,Bekasi,Jabodetabek,,,Customer,7,5.0,,4,145500,466135,,Bekasi,PICKUP,,,,,1,REGULAR,,
250108C009,KLS,1/8/2025,CDELC,A8434WX,Jakarta,Jabodetabek,,,Customer,2,8.0,,2,73000,447234,,Jakarta,CDELC,,,,,1,REGULAR,,
250108C011,KLS,1/8/2025,CDELC,A8002XW,Depok,Jabodetabek,,,Customer,6,1.82,,1,320652,715479,,Depok,CDELC,,,,,1,REGULAR,,
250108C016,KLS,1/8/2025,CDELC,A8098ZH,Purwakarta,Jawa Barat,,,Customer,15,1.48,,5,211784,675311,,Purwakarta,CDELC,,,,,1,REGULAR,,
250108C019,KLS,1/8/2025,PICKUP,A8318ZA,Cikarang,Jabodetabek,,,Customer,7,5.0,,4,37800,366433,,Cikarang,PICKUP,,,,,1,REGULAR,,
250108C020,KLS,1/8/2025,CDDLC,A8384WX,Bekasi,Jabodetabek,,,Customer,3,3.92,,1,280444,700496,,Bekasi,CDDLC,,,,,1,REGULAR,,
250108C025,KLS,1/8/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,2,0.14,,2,8300,265710,,Cikarang,MOTOR,,,,,1,REGULAR,,
250109C005,KLS,1/9/2025,CDELC,A8469VX,Tangerang,Jabodetabek,,,Customer,7,2.05,,7,146000,786520,,Tangerang,CDELC,,,,,1,REGULAR,,
250109C002,KLS,1/9/2025,CDELC,A8481ZH,Jakarta,Jabodetabek,,,Customer,8,2.75,,3,96500,802387,,Jakarta,CDELC,,,,,1,REGULAR,,
250109C019,KLS,1/9/2025,CDDLC,A8908XY,Cikarang,Jabodetabek,,,Customer,13,2.79,,7,124428,777868,,Cikarang,CDDLC,,,,,1,REGULAR,,
250108C032,KLS,1/9/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,11,4.67,,3,154000,924420,,Tangerang,CDELC,,,,,1,REGULAR,,
250109C021,KLS,1/9/2025,PICKUP,B9642SCE,Jakarta,Jabodetabek,,,Customer,6,2.09,,10,193300,770787,,Jakarta,PICKUP,,,,,1,REGULAR,,
250109C020,KLS,1/9/2025,CDDLC,A8955XY,Cikarang,Jabodetabek,,,Customer,4,0.87,,4,79288,752975,,Cikarang,CDDLC,,,,,1,REGULAR,,
250109C018,KLS,1/9/2025,CDDLC,A8288YX,Bekasi,Jabodetabek,,,Customer,13,1.35,,9,107612,781299,,Bekasi,CDDLC,,,,,1,REGULAR,,
250109C012,KLS,1/9/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,5,1.04,,4,523932,1265702,,Bogor,CDELC,,,,,1,REGULAR,,
250109C027,KLS,1/9/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,4,11.0,,5,222276,877860,,Jakarta,CDELC,,,,,1,REGULAR,,
250109C038,KLS,1/9/2025,PICKUP,A8001XW,Jakarta,Jabodetabek,,,Customer,1,1.1,,1,267700,789470,,Jakarta,PICKUP,,,,,1,REGULAR,,
250109C030,KLS,1/9/2025,PICKUP,A8721ZV,Bekasi,Jabodetabek,,,Customer,8,3.0,,5,177300,767853,,Bekasi,PICKUP,,,,,1,REGULAR,,
250109C006,KLS,1/9/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,8,1.67,,9,115500,885920,,Jakarta,CDELC,,,,,1,REGULAR,,
250109C009,KLS,1/9/2025,CDELC,A8537ZF,Jakarta,Jabodetabek,,,Customer,7,1.04,,5,113000,708320,,Jakarta,CDELC,,,,,1,REGULAR,,
250109C026,KLS,1/9/2025,CDELC,A8159ZC,Bekasi,Jabodetabek,,,Customer,9,2.67,,5,120108,787695,,Bekasi,CDELC,,,,,1,REGULAR,,
250109C001,KLS,1/9/2025,CDELC,A8759VB,Serang,Banten,,,Customer,7,1.33,,4,326000,1096420,,Serang,CDELC,,,,,1,REGULAR,,
250109C008,KLS,1/9/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,13,4.53,,4,136500,906920,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C003,KLS,1/9/2025,PICKUP,A8801XZ,Tangerang,Jabodetabek,,,Customer,30,5.0,,11,382500,1017953,,Tangerang,PICKUP,,,,,1,REGULAR,,
250109C010,KLS,1/9/2025,PICKUP,A8434WX,Tangerang,Jabodetabek,,,Customer,17,4.15,,8,216000,832594,,Tangerang,PICKUP,,,,,1,REGULAR,,
250108C015,KLS,1/9/2025,PICKUP,A8876ZX,Jakarta,Jabodetabek,,,Customer,4,1.36,,3,178900,483336,,Jakarta,PICKUP,,,,,1,REGULAR,,
250108L007,KLS,1/9/2025,PICKUP,A8318ZA,Sukabumi,Jawa Barat,,,Store,10,0.43,,1,442900,771533,,Sukabumi,PICKUP,,,,,1,REGULAR,,
250109C003,KLS,1/9/2025,PICKUP,A8816YX,Serang,Banten,,,Customer,5,1.13,,7,183000,504327,,Serang,PICKUP,,,,,1,REGULAR,,
250109C007,KLS,1/9/2025,CDELC,A8382WX,Jakarta,Jabodetabek,,,Customer,,11.0,,6,138000,512234,,Jakarta,CDELC,,,,,1,REGULAR,,
250109C011,KLS,1/9/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,6,0.51,,8,102000,454960,,Tangerang,PICKUP,,,,,1,REGULAR,,
250109C013,KLS,1/9/2025,CDELC,A8002XW,Depok,Jabodetabek,,,Customer,5,0.82,,4,284528,679355,,Depok,CDELC,,,,,1,REGULAR,,
250110C034,KLS,1/9/2025,CDDLC,B9190SDB,Jakarta,Jabodetabek,,,Customer,1,12.0,,1,264808,703401,,Jakarta,CDDLC,,,,,1,REGULAR,,
250110C035,KLS,1/9/2025,CDDLC,B9328HH,Jakarta,Jabodetabek,,,Customer,1,12.0,,1,231872,651924,,Jakarta,CDDLC,,,,,1,REGULAR,,
250109C025,KLS,1/9/2025,PICKUP,A8001XW,Bekasi,Jabodetabek,,,Customer,10,1.27,,8,267700,547110,,Bekasi,PICKUP,,,,,1,REGULAR,,
250109C029,KLS,1/9/2025,PICKUP,A8553VB,Cikarang,Jabodetabek,,,Customer,13,5.0,,10,135300,509060,,Cikarang,PICKUP,,,,,1,REGULAR,,
250109C032,KLS,1/9/2025,CDDLC,A8384WX,Bekasi,Jabodetabek,,,Customer,,16.0,,1,262436,682488,,Bekasi,CDDLC,,,,,1,REGULAR,,
250109C035,KLS,1/9/2025,CDDLC,A8929XY,Jakarta,Jabodetabek,,,Customer,1,16.0,,1,206644,637971,,Jakarta,CDDLC,,,,,1,REGULAR,,
250109C036,KLS,1/9/2025,PICKUP,B9320SCE,Jakarta,Jabodetabek,,,Customer,2,4.4,,1,168600,497100,,Jakarta,PICKUP,,,,,1,REGULAR,,
250109C037,KLS,1/9/2025,PICKUP,B9706BN,Bekasi,Jabodetabek,,,Customer,14,5.0,,7,136600,443037,,Bekasi,PICKUP,,,,,1,REGULAR,,
250109C014,KLS,1/9/2025,CDELC,A8046ZX,Purwakarta,Jawa Barat,,,Customer,6,0.93,,2,187392,582219,,Purwakarta,CDELC,,,,,1,REGULAR,,
250109C015,KLS,1/9/2025,PICKUP,A8236VX,Bekasi,Jabodetabek,,,Customer,2,1.4,,2,121800,442435,,Bekasi,PICKUP,,,,,1,REGULAR,,
250109C016,KLS,1/9/2025,CDELC,A8503ZX,Bekasi,Jabodetabek,,,Customer,11,2.4,,6,111252,506079,,Bekasi,CDELC,,,,,1,REGULAR,,
250109C017,KLS,1/9/2025,CDELC,A8098ZH,Bogor,Jabodetabek,,,Customer,8,11.0,,9,198964,662491,,Bogor,CDELC,,,,,1,REGULAR,,
250109C022,KLS,1/9/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,3,8.0,,6,147524,655484,,Jakarta,CDELC,,,,,1,REGULAR,,
250109C024,KLS,1/9/2025,CDDLC,A8976XY,Purwakarta,Jawa Barat,,,Customer,16,6.71,,10,192928,624255,,Purwakarta,CDDLC,,,,,1,REGULAR,,
250110C020,KLS,1/10/2025,CDDLC,A8908XY,Cikarang,Jabodetabek,,,Customer,21,3.84,,9,80500,733940,,Cikarang,CDDLC,,,,,1,REGULAR,,
250110C004,KLS,1/10/2025,CDELC,A8437ZH,Jakarta,Jabodetabek,,,Customer,9,0.57,,7,143500,738820,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C017,KLS,1/10/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,15,1.97,,13,190700,806820,,Jakarta,PICKUP,,,,,1,REGULAR,,
250110C019,KLS,1/10/2025,CDELC,A8503ZX,Bekasi,Jabodetabek,,,Customer,30,2.23,,9,126000,763187,,Bekasi,CDELC,,,,,1,REGULAR,,
250110C002,KLS,1/10/2025,CDELC,A8481ZH,Tangerang,Jabodetabek,,,Customer,8,0.75,,11,144000,849887,,Tangerang,CDELC,,,,,1,REGULAR,,
250110C001,KLS,1/10/2025,CDELC,A8469VX,Tangerang,Jabodetabek,,,Customer,6,0.64,,7,162500,803020,,Tangerang,CDELC,,,,,1,REGULAR,,
250110C014,KLS,1/10/2025,CDELC,A8002XW,Depok,Jabodetabek,,,Customer,31,8.15,,10,329000,966187,,Depok,CDELC,,,,,1,REGULAR,,
250110C021,KLS,1/10/2025,PICKUP,A8318ZA,Bekasi,Jabodetabek,,,Customer,9,1.2,,7,144700,715693,,Bekasi,PICKUP,,,,,1,REGULAR,,
250110C007,KLS,1/10/2025,CDELC,A8434WX,Jakarta,Jabodetabek,,,Customer,19,2.06,,7,124500,741094,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C008,KLS,1/10/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,11,1.67,,9,134500,904920,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C006,KLS,1/10/2025,CDELC,A8382WX,Jakarta,Jabodetabek,,,Customer,9,1.0,,8,85000,701594,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C022,KLS,1/10/2025,CDDLC,A8288YX,Cikarang,Jabodetabek,,,Customer,19,3.8,,15,118000,791687,,Cikarang,CDDLC,,,,,1,REGULAR,,
250110C015,KLS,1/10/2025,CDELC,A8159ZC,Jakarta,Jabodetabek,,,Customer,13,11.0,,11,301000,968587,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C045,KLS,1/10/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,2,8.0,,1,178936,929256,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C013,KLS,1/10/2025,CDDLC,B9190SDB,Bogor,Jabodetabek,,,Customer,5,5.46,,6,426000,1106953,,Bogor,CDDLC,,,,,1,REGULAR,,
250110C042,KLS,1/10/2025,PICKUP,A8759VB,Tangerang,Jabodetabek,,,Customer,3,2.83,,3,96000,866420,,Tangerang,PICKUP,,,,,1,REGULAR,,
250109L008,KLS,1/10/2025,CDDLC,A8955XY,Bekasi,Jabodetabek,,,Store,51,15.91,,1,788500,1219827,,Bekasi,CDDLC,,,,,1,REGULAR,,
250110C012,KLS,1/10/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,25,2.72,,5,306500,805910,,Bogor,CDELC,,,,,1,REGULAR,,
250110C016,KLS,1/10/2025,PICKUP,B9320SCE,Jakarta,Jabodetabek,,,Customer,2,5.0,,6,170700,499200,,Jakarta,PICKUP,,,,,1,REGULAR,,
250110C018,KLS,1/10/2025,CDELC,A8098ZH,Jakarta,Jabodetabek,,,Customer,50,4.36,,4,203000,666527,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C023,KLS,1/10/2025,CDD,B9328HH,Bekasi,Jabodetabek,,,Customer,3,5.18,,1,296000,716052,,Bekasi,CDD,,,,,1,REGULAR,,
250110C026,KLS,1/10/2025,PICKUP,B9642SCE,Bekasi,Jabodetabek,,,Customer,12,0.35,,9,110600,445727,,Bekasi,PICKUP,,,,,1,REGULAR,,
250110C046,KLS,1/10/2025,PICKUP,A8721ZV,Purwakarta,Jawa Barat,,,Customer,1,3.0,,1,231700,579893,,Purwakarta,PICKUP,,,,,1,REGULAR,,
250110C047,KLS,1/10/2025,CDDLC,A8929XY,Jakarta,Jabodetabek,,,Customer,1,16.0,,1,358688,695531,,Jakarta,CDDLC,,,,,1,REGULAR,,
250110C048,KLS,1/10/2025,CDDLC,A8929XY,Bekasi,Jabodetabek,,,Customer,7,16.0,,5,358688,695531,,Bekasi,CDDLC,,,,,1,REGULAR,,
250110C049,KLS,1/10/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,7,0.14,,4,8500,265910,,Cikarang,MOTOR,,,,,1,REGULAR,,
250110L001,KLS,1/10/2025,CDDLC,A8976XY,Bekasi,Jabodetabek,,,Store,2,16.0,,1,809000,1240327,,Bekasi,CDDLC,,,,,1,REGULAR,,
250110C028,KLS,1/10/2025,PICKUP,A8876ZX,Jakarta,Jabodetabek,,,Customer,9,0.34,,4,192100,496536,,Jakarta,PICKUP,,,,,1,REGULAR,,
250110C029,KLS,1/10/2025,PICKUP,A8236VX,Bekasi,Jabodetabek,,,Customer,22,1.76,,7,116400,437035,,Bekasi,PICKUP,,,,,1,REGULAR,,
250110C030,KLS,1/10/2025,PICKUP,A8001XW,Bekasi,Jabodetabek,,,Customer,5,5.0,,3,127000,443460,,Bekasi,PICKUP,,,,,1,REGULAR,,
250110C031,KLS,1/10/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,7,2.86,,6,223000,617827,,Purwakarta,CDELC,,,,,1,REGULAR,,
250110C032,KLS,1/10/2025,CDELC,A8816YX,Tangerang,Jabodetabek,,,Customer,1,8.0,,6,289500,610827,,Tangerang,CDELC,,,,,1,REGULAR,,
250110C041,KLS,1/10/2025,PICKUP,B9706BN,Bogor,Jabodetabek,,,Customer,5,5.0,,5,464300,770737,,Bogor,PICKUP,,,,,1,REGULAR,,
250110C005,KLS,1/10/2025,CDELC,A8721VB,Jakarta,Jabodetabek,,,Customer,16,10.19,,11,175500,945920,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C009,KLS,1/10/2025,CDELC,A8717VB,Serang,Banten,,,Customer,36,2.35,,5,319500,1089920,,Serang,CDELC,,,,,1,REGULAR,,
250111C006,KLS,1/11/2025,CDELC,A8503ZX,Bekasi,Jabodetabek,,,Customer,19,5.61,,2,97256,734443,,Bekasi,CDELC,,,,,1,REGULAR,,
250111C014,KLS,1/11/2025,CDDLC,A8908XY,Tangerang,Jabodetabek,,,Customer,1,4.0,,1,240072,893512,,Tangerang,CDDLC,,,,,1,NON REGULAR,,
250111C017,KLS,1/11/2025,CDELC,A8432ZS,Jakarta,Jabodetabek,,,Customer,1,0.31,,2,255760,997530,,Jakarta,CDELC,,,,,1,REGULAR,,
250111C016,KLS,1/11/2025,PICKUP,B9642SCE,Depok,Jabodetabek,,,Customer,2,5.0,,1,281500,858987,,Depok,PICKUP,,,,,1,REGULAR,,
250111C007,KLS,1/11/2025,PICKUP,A8721ZV,Cikarang,Jabodetabek,,,Customer,10,3.0,,2,73700,664253,,Cikarang,PICKUP,,,,,1,REGULAR,,
250111C002,KLS,1/11/2025,PICKUP,A8553VB,Bogor,Jabodetabek,,,Customer,15,2.13,,3,212100,828220,,Bogor,PICKUP,,,,,1,REGULAR,,
250111C001,KLS,1/11/2025,CDELC,A8046ZX,Purwakarta,Jawa Barat,,,Customer,25,5.65,,3,177708,814895,,Purwakarta,CDELC,,,,,1,REGULAR,,
250111C010,KLS,1/11/2025,CDELC,A8098ZH,Jakarta,Jabodetabek,,,Customer,2,11.0,,1,262748,968635,,Jakarta,CDELC,,,,,1,REGULAR,,
250110C025,KLS,1/11/2025,CDELC,A8048ZX,Bekasi,Jabodetabek,,,Customer,4,2.43,,1,162980,800167,,Bekasi,CDELC,,,,,1,REGULAR,,
250111C003,KLS,1/11/2025,PICKUP,A8437ZH,Jakarta,Jabodetabek,,,Customer,12,1.7,,5,142000,494960,,Jakarta,PICKUP,,,,,1,REGULAR,,
250111C005,KLS,1/11/2025,CDELC,A8469VX,Serang,Banten,,,Customer,1,11.0,,4,290500,688660,,Serang,CDELC,,,,,1,REGULAR,,
250111C008,KLS,1/11/2025,CDELC,A8537ZF,Tangerang,Jabodetabek,,,Customer,15,2.26,,4,122500,475460,,Tangerang,CDELC,,,,,1,REGULAR,,
250111C009,KLS,1/11/2025,CDELC,A8717VB,Tangerang,Jabodetabek,,,Customer,6,11.0,,6,154000,682060,,Tangerang,CDELC,,,,,1,REGULAR,,
250111C013,KLS,1/11/2025,CDELC,A8382WX,Jakarta,Jabodetabek,,,Customer,2,8.0,,3,100000,474234,,Jakarta,CDELC,,,,,1,REGULAR,,
250111C018,KLS,1/11/2025,CDDLC,A8955XY,Jakarta,Jabodetabek,,,Customer,1,16.0,,1,161436,592763,,Jakarta,CDDLC,,,,,1,REGULAR,,
250113C027,KLS,1/13/2025,CDDLC,A8976XY,Purwakarta,Jawa Barat,,,Customer,6,9.68,,2,247844,921531,,Purwakarta,CDDLC,,,,,1,REGULAR,,
250113C024,KLS,1/13/2025,CDELC,B9044BRO,Bekasi,Jabodetabek,,,Customer,31,2.8,,14,169104,824688,,Bekasi,CDELC,,,,,1,REGULAR,,
250113C009,KLS,1/13/2025,CDDLC,B9190SDB,Cikarang,Jabodetabek,,,Customer,18,3.76,,10,155712,836665,,Cikarang,CDDLC,,,,,1,REGULAR,,
250113C014,KLS,1/13/2025,CDELC,A8759VB,Jakarta,Jabodetabek,,,Customer,21,2.73,,8,179000,949420,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C030,KLS,1/13/2025,CDELC,A8382WX,Jakarta,Jabodetabek,,,Customer,16,3.46,,9,206500,823094,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C006,KLS,1/13/2025,CDDLC,A8384WX,Bekasi,Jabodetabek,,,Customer,21,2.84,,12,77588,740000,,Bekasi,CDDLC,,,,,1,REGULAR,,
250113C010,KLS,1/13/2025,CDELC,A8481ZH,Serang,Banten,,,Customer,29,2.47,,6,305500,1011387,,Serang,CDELC,,,,,1,REGULAR,,
250113C002,KLS,1/13/2025,CDELC,A8503ZX,Bekasi,Jabodetabek,,,Customer,21,2.7,,8,121984,759171,,Bekasi,CDELC,,,,,1,REGULAR,,
250113C018,KLS,1/13/2025,CDELC,A8434WX,Tangerang,Jabodetabek,,,Customer,17,0.7,,8,169000,785594,,Tangerang,CDELC,,,,,1,REGULAR,,
250113C021,KLS,1/13/2025,CDELC,A8717VB,Tangerang,Jabodetabek,,,Customer,12,3.07,,8,148000,918420,,Tangerang,CDELC,,,,,1,REGULAR,,
250113C015,KLS,1/13/2025,CDELC,A8469VX,Jakarta,Jabodetabek,,,Customer,13,3.73,,14,119000,759520,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C004,KLS,1/13/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,12,1.95,,7,524724,1266494,,Bogor,CDELC,,,,,1,REGULAR,,
250113C032,KLS,1/13/2025,CDELC,A8159ZC,Jakarta,Jabodetabek,,,Customer,12,1.57,,8,180316,847903,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C003,KLS,1/13/2025,PICKUP,B9320SCE,Bogor,Jabodetabek,,,Customer,10,2.44,,5,277400,848260,,Bogor,PICKUP,,,,,1,REGULAR,,
250112L005,KLS,1/13/2025,CDDLC,A8929XY,Bandung,Jawa Barat,,,Store,64,9.6,,1,836500,1267827,,Bandung,CDDLC,,,,,1,REGULAR,,
250113C001,KLS,1/13/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,24,1.05,,11,113168,507995,,Bekasi,CDELC,,,,,1,REGULAR,,
250113C005,KLS,1/13/2025,PICKUP,A8001XW,Bogor,Jabodetabek,,,Customer,15,0.59,,5,337700,654160,,Bogor,PICKUP,,,,,1,REGULAR,,
250113C007,KLS,1/13/2025,CDDLC,A8908XY,Cikarang,Jabodetabek,,,Customer,29,5.23,,15,88536,499616,,Cikarang,CDDLC,,,,,1,REGULAR,,
250113C008,KLS,1/13/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,15,0.14,,12,21300,278710,,Cikarang,MOTOR,,,,,1,REGULAR,,
250113C011,KLS,1/13/2025,CDELC,A8339ZS,Depok,Jabodetabek,,,Customer,23,4.79,,11,289248,797208,,Depok,CDELC,,,,,1,REGULAR,,
250113C037,KLS,1/13/2025,CDDLC,B9328HH,Bekasi,Jabodetabek,,,Customer,1,12.0,,1,321236,741288,,Bekasi,CDDLC,,,,,1,REGULAR,,
250113C039,KLS,1/13/2025,WINGBOX,B9068BEN,Jakarta,Jabodetabek,,,Customer,3,42.0,,1,871424,1199216,,Jakarta,WINGBOX,,,,,1,REGULAR,,
250113C043,KLS,1/13/2025,PICKUP,A8721ZV,Jakarta,Jabodetabek,,,Customer,2,3.0,,1,345200,693393,,Jakarta,PICKUP,,,,,1,REGULAR,,
250113C044,KLS,1/13/2025,CDDLC,A8911XY,Tangerang,Jabodetabek,,,Customer,1,2.28,,1,394728,796055,,Tangerang,CDDLC,,,,,1,REGULAR,,
250113C029,KLS,1/13/2025,PICKUP,B9642SCE,Jakarta,Jabodetabek,,,Customer,9,0.65,,6,207700,542827,,Jakarta,PICKUP,,,,,1,REGULAR,,
250113C031,KLS,1/13/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,10,1.53,,8,203800,577560,,Jakarta,PICKUP,,,,,1,REGULAR,,
250113C033,KLS,1/13/2025,CDELC,A8098ZH,Bekasi,Jabodetabek,,,Customer,12,2.2,,8,85752,549279,,Bekasi,CDELC,,,,,1,REGULAR,,
250113C034,KLS,1/13/2025,PICKUP,A8318ZA,Jakarta,Jabodetabek,,,Customer,7,2.24,,6,203300,531933,,Jakarta,PICKUP,,,,,1,REGULAR,,
250113C035,KLS,1/13/2025,CDELC,A8002XW,Jakarta,Jabodetabek,,,Customer,3,11.0,,2,297124,691951,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C036,KLS,1/13/2025,CDDLC,A8955XY,Cikarang,Jabodetabek,,,Customer,12,2.85,,8,67048,498375,,Cikarang,CDDLC,,,,,1,REGULAR,,
250113C013,KLS,1/13/2025,WINGBOX,B9068BEN,Jakarta,Jabodetabek,,,Customer,20,0.37,,3,871424,1199216,,Jakarta,WINGBOX,,,,,1,REGULAR,,
250113C020,KLS,1/13/2025,PICKUP,A8537ZF,Tangerang,Jabodetabek,,,Customer,15,1.86,,11,208500,561460,,Tangerang,PICKUP,,,,,1,REGULAR,,
250113C022,KLS,1/13/2025,PICKUP,A8816YX,Serang,Banten,,,Customer,18,1.42,,11,265000,586327,,Serang,PICKUP,,,,,1,REGULAR,,
250113C023,KLS,1/13/2025,PICKUP,B9706BN,Bekasi,Jabodetabek,,,Customer,18,0.39,,11,191200,497637,,Bekasi,PICKUP,,,,,1,REGULAR,,
250113C025,KLS,1/13/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,15,0.31,,9,189252,584079,,Purwakarta,CDELC,,,,,1,REGULAR,,
250113C028,KLS,1/13/2025,PICKUP,A8876ZX,Jakarta,Jabodetabek,,,Customer,30,0.99,,13,213100,517536,,Jakarta,PICKUP,,,,,1,REGULAR,,
250113C017,KLS,1/13/2025,CDELC,A8801XZ,Tangerang,Jabodetabek,,,Customer,15,2.52,,8,184000,819453,,Tangerang,CDELC,,,,,1,REGULAR,,
250113C012,KLS,1/13/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,20,1.86,,13,173000,943420,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C016,KLS,1/13/2025,CDELC,A8721VB,Jakarta,Jabodetabek,,,Customer,16,1.18,,10,143000,913420,,Jakarta,CDELC,,,,,1,REGULAR,,
250113C019,KLS,1/13/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,10,2.99,,11,191500,786820,,Tangerang,PICKUP,,,,,1,REGULAR,,
250114C005,KLS,1/14/2025,CDELC,A8717VB,Tangerang,Jabodetabek,,,Customer,10,0.74,,7,144500,914920,,Tangerang,CDELC,,,,,1,REGULAR,,
250114C029,KLS,1/14/2025,CDDLC,A8929XY,Bekasi,Jabodetabek,,,Customer,14,2.39,,10,190752,864439,,Bekasi,CDDLC,,,,,1,REGULAR,,
250114C028,KLS,1/14/2025,CDELC,A8048ZX,Subang,Jawa Barat,,,Customer,8,1.01,,6,466820,1104007,,Subang,CDELC,,,,,1,REGULAR,,
250114C026,KLS,1/14/2025,CDDLC,A8955XY,Cikarang,Jabodetabek,,,Customer,18,16.0,,6,97812,771499,,Cikarang,CDDLC,,,,,1,REGULAR,,
250114C014,KLS,1/14/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,12,2.27,,6,420312,1162082,,Bogor,CDELC,,,,,1,REGULAR,,
250114C019,KLS,1/14/2025,CDELC,A8159ZC,Jakarta,Jabodetabek,,,Customer,6,0.41,,7,142952,810539,,Jakarta,CDELC,,,,,1,REGULAR,,
250114C010,KLS,1/14/2025,CDELC,A8382WX,Jakarta,Jabodetabek,,,Customer,1,8.0,,9,70000,686594,,Jakarta,CDELC,,,,,1,REGULAR,,
250114C011,KLS,1/14/2025,CDELC,A8434WX,Jakarta,Jabodetabek,,,Customer,19,1.54,,8,168000,784594,,Jakarta,CDELC,,,,,1,REGULAR,,
250114C025,KLS,1/14/2025,CDDLC,A8384WX,Cikarang,Jabodetabek,,,Customer,7,16.0,,4,37196,699608,,Cikarang,CDDLC,,,,,1,REGULAR,,
250114C024,KLS,1/14/2025,PICKUP,A8721ZV,Bekasi,Jabodetabek,,,Customer,8,1.17,,6,63600,654153,,Bekasi,PICKUP,,,,,1,REGULAR,,
250114C002,KLS,1/14/2025,CDELC,A8759VB,Tangerang,Jabodetabek,,,Customer,3,11.0,,4,135500,905920,,Tangerang,CDELC,,,,,1,REGULAR,,
250114C030,KLS,1/14/2025,CDDLC,A8976XY,Bekasi,Jabodetabek,,,Customer,17,3.45,,8,152748,826435,,Bekasi,CDDLC,,,,,1,REGULAR,,
250114C008,KLS,1/14/2025,CDELC,A8801XZ,Jakarta,Jabodetabek,,,Customer,5,1.68,,5,132500,767953,,Jakarta,CDELC,,,,,1,REGULAR,,
250114L004,KLS,1/14/2025,CDDLC,A8908XY,Bekasi,Jabodetabek,,,Store,49,5.04,,1,1817500,2228580,,Bekasi,CDDLC,,,,,1,REGULAR,,
250114C009,KLS,1/14/2025,CDELC,A8721VB,Jakarta,Jabodetabek,,,Customer,23,1.32,,10,149500,919920,,Jakarta,CDELC,,,,,1,REGULAR,,
250114C007,KLS,1/14/2025,CDELC,A8481ZH,Serang,Banten,,,Customer,43,7.3,,4,343000,1048887,,Serang,CDELC,,,,,1,REGULAR,,
250113L011,KLS,1/14/2025,CDELC,A8098ZH,Sukabumi,Jawa Barat,,,Store,52,2.71,,1,434040,897567,,Sukabumi,CDELC,,,,,1,REGULAR,,
250114C003,KLS,1/14/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,9,5.0,,7,154000,506960,,Tangerang,PICKUP,,,,,1,REGULAR,,
